Date,Service,nbTable,nbCustomer,TotalPrice
2018-11-01,Lunch,14,6,144.44234861425974
2018-11-01,Lunch,22,19,430.322283815952
2018-11-01,Lunch,1,8,230.16398620290047
2018-11-01,Lunch,31,23,268.5007125615169
2018-11-01,Lunch,27,11,282.9212766988588
2018-11-01,Dinner,28,21,298.16834482334417
2018-11-01,Dinner,5,10,222.06255203282564
2018-11-01,Dinner,21,24,715.1653024303594
2018-11-02,Lunch,24,13,130.45297145635763
2018-11-02,Lunch,25,20,521.4297251124392
2018-11-02,Lunch,36,2,20.16975909392424
2018-11-02,Lunch,40,12,148.50683922824177
2018-11-02,Lunch,7,23,556.3963320987381
2018-11-02,Dinner,6,7,245.0
2018-11-02,Dinner,3,25,875.0
2018-11-02,Dinner,27,5,175.0
2018-11-02,Dinner,8,17,595.0
2018-11-02,Dinner,9,10,350.0
2018-11-03,Lunch,2,20,506.96607091477335
2018-11-03,Lunch,30,25,614.7219129707066
2018-11-03,Lunch,8,7,176.98432193664178
2018-11-03,Lunch,26,6,83.72741927392123
2018-11-03,Dinner,8,4,58.9019838223592
2018-11-03,Dinner,17,13,152.25389507966284
2018-11-03,Dinner,24,3,50.69806002361453
2018-11-03,Dinner,29,5,115.63219408565391
2018-11-03,Dinner,33,17,328.3049948678041
2018-11-03,Dinner,5,1,26.382107870092263
2018-11-03,Dinner,30,24,253.1003182801271
2018-11-04,Lunch,9,11,324.90674964298006
2018-11-04,Lunch,14,4,67.15799689803177
2018-11-04,Lunch,26,13,236.06867889184633
2018-11-04,Lunch,17,3,67.78243651958468
2018-11-04,Lunch,24,5,91.89665572004499
2018-11-04,Lunch,5,15,145.20614192687984
2018-11-04,Lunch,39,9,240.97128077216308
2018-11-06,Lunch,40,8,148.5951671484115
2018-11-06,Lunch,33,7,137.91870802399356
2018-11-06,Lunch,25,9,96.16427251743201
2018-11-06,Lunch,27,1,9.600185543963327
2018-11-06,Lunch,17,19,538.1173798039906
2018-11-06,Lunch,16,1,28.465135036054416
2018-11-06,Lunch,28,16,198.93582569609478
2018-11-07,Lunch,4,21,538.413209721384
2018-11-07,Lunch,13,13,183.42206790722605
2018-11-07,Lunch,5,19,344.399027601158
2018-11-07,Lunch,23,1,17.84662272636595
2018-11-07,Lunch,3,7,76.24182937889299
2018-11-08,Lunch,26,20,314.93399588516235
2018-11-08,Lunch,40,20,337.48219258564376
2018-11-08,Lunch,17,8,132.41553494705764
2018-11-08,Lunch,6,13,328.89060373959916
2018-11-08,Dinner,19,1,19.592587998119377
2018-11-08,Dinner,28,13,198.01022081810936
2018-11-08,Dinner,37,18,524.9795510079742
2018-11-08,Dinner,22,19,232.27896796579003
2018-11-08,Dinner,8,4,101.69024049798588
2018-11-08,Dinner,12,10,207.46740616085566
2018-11-09,Lunch,32,5,78.14636116472042
2018-11-09,Lunch,17,18,453.25385679142227
2018-11-09,Lunch,8,3,71.47653884708865
2018-11-09,Lunch,2,15,227.7035019253617
2018-11-09,Lunch,24,17,404.99748719524075
2018-11-09,Lunch,25,7,174.16513533733107
