Date,Service,nbTable,nbCustomer,TotalPrice
2018-01-02,Lunch,32,25,686.9528811217888
2018-01-02,Lunch,21,24,647.239872731018
2018-01-02,Lunch,3,11,198.12388326997925
2018-01-03,Lunch,3,25,484.8913615259293
2018-01-03,Lunch,35,16,241.32690939315054
2018-01-03,Lunch,7,22,498.2781157107743
2018-01-04,Lunch,16,21,589.073401014002
2018-01-04,Lunch,3,14,148.5321994144731
2018-01-04,Lunch,17,15,401.1402236267981
2018-01-04,Lunch,35,18,525.204341603301
2018-01-04,Dinner,36,1,28.43331395275165
2018-01-04,Dinner,7,14,244.90266174245033
2018-01-04,Dinner,11,23,462.9543609103929
2018-01-04,Dinner,23,10,144.72193032159677
2018-01-04,Dinner,35,5,92.906717349306
2018-01-05,Lunch,3,16,298.90780139721306
2018-01-05,Lunch,33,23,454.1252099313049
2018-01-05,Lunch,40,9,138.14807842088604
2018-01-05,Lunch,5,5,142.99017593967096
2018-01-05,Lunch,29,1,11.797083509561327
2018-01-05,Dinner,26,17,595.0
2018-01-05,Dinner,29,24,840.0
2018-01-05,Dinner,25,11,385.0
2018-01-05,Dinner,19,11,385.0
2018-01-06,Lunch,36,19,269.49156916015795
2018-01-06,Lunch,2,13,344.3177884435315
2018-01-06,Lunch,3,16,305.9663184025975
2018-01-06,Lunch,7,10,188.91617071192397
2018-01-06,Dinner,22,20,274.38914668520806
2018-01-06,Dinner,16,4,53.37635933106448
2018-01-06,Dinner,32,14,322.2279000198561
2018-01-06,Dinner,39,19,448.37268261618755
2018-01-07,Lunch,39,17,440.76452768836333
2018-01-07,Lunch,22,8,181.9849143622606
2018-01-07,Lunch,34,21,302.4376287882231
2018-01-07,Lunch,8,10,100.36856682794208
2018-01-07,Lunch,3,9,129.05819240153122
2018-01-07,Lunch,28,2,48.07922620865472
2018-01-07,Lunch,27,3,68.09735047309667
2018-01-09,Lunch,16,21,204.3686746613214
2018-01-09,Lunch,39,15,220.46999936733633
2018-01-09,Lunch,11,20,558.4898103163588
2018-01-09,Lunch,13,11,284.45925320862716
2018-01-10,Lunch,3,19,263.76355202606686
2018-01-10,Lunch,22,25,566.8512148274692
2018-01-10,Lunch,35,11,259.0490600753159
2018-01-10,Lunch,7,10,138.14729363077154
2018-01-10,Lunch,7,4,46.569316594339384
2018-01-10,Lunch,1,1,20.980708772139387
2018-01-11,Lunch,15,6,158.83731595823974
2018-01-11,Lunch,36,21,276.66541879810234
2018-01-11,Lunch,40,2,42.12082776240867
2018-01-11,Lunch,31,20,337.5819576486387
2018-01-11,Lunch,19,5,126.44868742417324
2018-01-11,Lunch,1,3,87.48588130854971
2018-01-11,Dinner,18,13,288.15619346389934
2018-01-11,Dinner,21,4,40.69329721028756
2018-01-11,Dinner,30,19,439.9284411170447
2018-01-11,Dinner,8,22,374.8724163304243
2018-01-11,Dinner,25,10,140.49396626989073
2018-01-11,Dinner,36,2,37.0866856601992
2018-01-12,Lunch,32,13,199.83771310478403
