Date,Service,nbTable,nbCustomer,TotalPrice
2022-06-01,Lunch,27,18,442.8014233448212
2022-06-01,Lunch,2,19,563.9107383768734
2022-06-01,Lunch,33,16,466.71512341628454
2022-06-01,Lunch,4,17,293.4244498917985
2022-06-02,Lunch,27,24,718.3073649857702
2022-06-02,Lunch,29,20,541.1595238140187
2022-06-02,Lunch,28,3,57.172621372121284
2022-06-02,Dinner,29,14,265.25674000654584
2022-06-02,Dinner,22,22,365.1388804502758
2022-06-02,Dinner,7,9,198.75716393813988
2022-06-02,Dinner,38,23,572.6212240333692
2022-06-03,Lunch,8,19,564.1302648525163
2022-06-03,Lunch,26,13,130.3104962917643
2022-06-03,Lunch,27,1,23.770838079969877
2022-06-03,Lunch,25,17,404.21551891495034
2022-06-03,Lunch,23,2,25.341067993770437
2022-06-03,Lunch,14,12,130.11352596682585
2022-06-03,Lunch,38,5,143.78355839291297
2022-06-03,Dinner,27,24,840.0
2022-06-03,Dinner,26,6,210.0
2022-06-03,Dinner,30,13,455.0
2022-06-03,Dinner,25,6,210.0
2022-06-03,Dinner,13,7,245.0
2022-06-03,Dinner,27,11,385.0
2022-06-03,Dinner,8,1,35.0
2022-06-03,Dinner,19,1,35.0
2022-06-04,Lunch,29,20,481.82969965287623
2022-06-04,Lunch,33,15,306.818899760452
2022-06-04,Lunch,37,3,52.984747255975606
2022-06-04,Lunch,39,17,490.2253985545659
2022-06-04,Dinner,12,4,78.02095751966704
2022-06-04,Dinner,30,2,59.835451875560956
2022-06-04,Dinner,16,17,336.4789648438612
2022-06-04,Dinner,32,13,221.28078520079748
2022-06-04,Dinner,17,16,227.68195453676975
2022-06-04,Dinner,37,12,155.88751591667273
2022-06-05,Lunch,3,20,536.3786920098456
2022-06-05,Lunch,40,10,290.4209569282506
2022-06-05,Lunch,20,12,291.4920022506692
2022-06-05,Lunch,12,16,190.7869128939113
2022-06-05,Lunch,13,11,257.9042186339942
2022-06-07,Lunch,33,4,51.97619118143526
2022-06-07,Lunch,28,23,552.6109199804661
2022-06-07,Lunch,32,18,393.3818486026073
2022-06-07,Lunch,25,17,275.0072739937319
2022-06-08,Lunch,1,11,238.58690316640312
2022-06-08,Lunch,25,11,247.8254586616413
2022-06-08,Lunch,15,18,235.70180654143064
2022-06-08,Lunch,25,7,148.27492990863612
2022-06-08,Lunch,11,22,326.6753761401166
2022-06-09,Lunch,14,20,272.8469481574242
2022-06-09,Lunch,21,1,19.498032092913707
2022-06-09,Lunch,1,13,331.5579002466406
2022-06-09,Lunch,10,8,194.32515982594003
2022-06-09,Lunch,10,15,405.50893799951876
2022-06-09,Dinner,32,23,562.1622005322638
2022-06-09,Dinner,37,20,473.2893952195211
2022-06-09,Dinner,10,12,291.64352722801993
2022-06-09,Dinner,35,9,159.9049868607963
2022-06-10,Lunch,37,13,309.5618930974172
2022-06-10,Lunch,32,14,375.8252340787762
2022-06-10,Lunch,29,15,280.74768964439977
2022-06-10,Lunch,13,10,171.18825661241988
2022-06-10,Dinner,1,5,64.84443873716839
2022-06-10,Dinner,21,13,252.96258423389293
2022-06-10,Dinner,30,8,93.01774496380109
2022-06-10,Dinner,11,5,137.1248943608882
