Date,Service,nbTable,nbCustomer,TotalPrice
2022-04-01,Lunch,39,3,39.41876136591176
2022-04-01,Lunch,10,14,197.3210864894766
2022-04-01,Lunch,4,25,726.6415417994342
2022-04-01,Lunch,12,25,387.71326632594975
2022-04-01,Dinner,34,22,770.0
2022-04-01,Dinner,16,17,595.0
2022-04-01,Dinner,21,6,210.0
2022-04-01,Dinner,9,5,175.0
2022-04-01,Dinner,28,10,350.0
2022-04-01,Dinner,20,9,315.0
2022-04-02,Lunch,8,7,92.82698108902817
2022-04-02,Lunch,6,1,28.637182018421836
2022-04-02,Lunch,28,19,409.51045644891263
2022-04-02,Lunch,31,10,235.0868145983685
2022-04-02,Lunch,30,15,431.51058826449076
2022-04-02,Lunch,12,6,169.66038404808802
2022-04-02,Dinner,10,9,249.50447795526054
2022-04-02,Dinner,31,25,701.7373466345596
2022-04-02,Dinner,11,16,153.5314021446893
2022-04-02,Dinner,22,13,297.17562905900496
2022-04-03,Lunch,13,1,19.714328417739953
2022-04-03,Lunch,37,22,390.2480891958993
2022-04-03,Lunch,31,5,112.81131402754667
2022-04-03,Lunch,38,1,27.90011579757423
2022-04-03,Lunch,5,22,497.007529377351
2022-04-03,Lunch,29,13,307.28881675314125
2022-04-05,Lunch,4,15,432.56935430763184
2022-04-05,Lunch,23,3,68.86482492982813
2022-04-05,Lunch,14,3,84.61935425459751
2022-04-05,Lunch,21,5,55.26291386973437
2022-04-05,Lunch,30,5,74.33013055684856
2022-04-05,Lunch,20,15,234.2385541583274
2022-04-05,Lunch,11,19,351.5138746454487
2022-04-06,Lunch,32,6,171.14951177176374
2022-04-06,Lunch,9,1,19.428855218919473
2022-04-06,Lunch,31,12,283.8132724078157
2022-04-06,Lunch,36,20,214.98934475008699
2022-04-06,Lunch,12,7,195.1843383221764
2022-04-06,Lunch,25,18,407.6251122372516
2022-04-07,Lunch,15,25,701.3648464337014
2022-04-07,Lunch,33,21,310.01072005905314
2022-04-07,Lunch,21,3,54.228099962385485
2022-04-07,Lunch,20,18,175.1578210846104
2022-04-07,Lunch,26,2,41.631580436052325
2022-04-07,Dinner,9,11,215.32187415104804
2022-04-07,Dinner,9,7,103.95278114839532
2022-04-07,Dinner,1,19,203.14635524196265
2022-04-07,Dinner,7,5,100.70714905575365
2022-04-07,Dinner,11,25,691.1209671162159
2022-04-08,Lunch,38,21,371.39217162295415
2022-04-08,Lunch,7,24,605.1387778525656
2022-04-08,Lunch,15,9,258.28812519791916
2022-04-08,Lunch,30,10,289.9656286918343
2022-04-08,Dinner,39,3,51.613099146817845
2022-04-08,Dinner,32,14,299.4259077426772
2022-04-08,Dinner,3,17,206.85229388627428
2022-04-08,Dinner,31,3,65.06044874587587
2022-04-08,Dinner,18,10,218.67717921108493
2022-04-08,Dinner,37,13,170.17817105080385
2022-04-09,Lunch,22,18,451.52172436923695
2022-04-09,Lunch,5,7,178.99265617795842
2022-04-09,Lunch,35,20,203.07577078723835
2022-04-09,Lunch,20,13,171.45015661740962
2022-04-09,Lunch,27,10,178.02748966773999
2022-04-09,Dinner,36,15,338.95209539995363
2022-04-09,Dinner,5,11,190.64069609010664
2022-04-09,Dinner,7,5,96.95664871524886
2022-04-09,Dinner,5,9,198.56551975712648
2022-04-09,Dinner,39,8,116.61752441528378
2022-04-09,Dinner,16,11,291.1271345816235
2022-04-09,Dinner,17,3,81.36268199623979
2022-04-09,Dinner,5,1,15.758936789126551
2022-04-10,Lunch,8,18,442.31407748432827
2022-04-10,Lunch,21,2,45.5838825977821
2022-04-10,Lunch,17,16,350.0626219770835
2022-04-10,Lunch,24,13,341.65998286155
2022-04-10,Lunch,34,9,247.93944863811979
2022-04-10,Lunch,17,7,106.40524882097756
2022-04-12,Lunch,26,11,202.62219556476776
2022-04-12,Lunch,9,25,359.39478823769593
2022-04-12,Lunch,26,8,157.81742094192214
2022-04-12,Lunch,21,12,280.37152321416124
2022-04-12,Lunch,34,6,177.52569439347894
2022-04-12,Lunch,28,6,152.49263184481435
2022-04-13,Lunch,27,7,135.44594817840223
2022-04-13,Lunch,37,24,543.8625727544462
2022-04-13,Lunch,16,17,475.0094239219529
2022-04-13,Lunch,36,12,308.2470153690572
2022-04-14,Lunch,5,12,239.79329031491582
2022-04-14,Lunch,28,1,17.341213182179768
2022-04-14,Lunch,20,21,442.316697825115
2022-04-14,Lunch,1,12,316.09658809688233
2022-04-14,Lunch,18,14,326.63496645329116
2022-04-14,Dinner,35,2,40.507163953859575
2022-04-14,Dinner,12,22,339.1369627817226
2022-04-14,Dinner,39,3,65.14398404864264
2022-04-14,Dinner,35,2,47.42784903645871
2022-04-14,Dinner,30,13,248.96117524683171
2022-04-14,Dinner,6,19,319.82348675580744
2022-04-14,Dinner,4,2,54.83596445562759
2022-04-15,Lunch,9,17,321.2191605638395
2022-04-15,Lunch,32,9,262.5781955450403
2022-04-15,Lunch,3,23,283.65766447753964
2022-04-15,Lunch,39,13,172.68275295723598
2022-04-15,Dinner,33,10,173.530876664615
2022-04-15,Dinner,35,14,404.87275649186245
2022-04-15,Dinner,17,24,645.8788822872727
2022-04-15,Dinner,39,13,329.4088192027349
2022-04-16,Lunch,38,1,13.196334301776815
2022-04-16,Lunch,37,20,329.152749149458
2022-04-16,Lunch,36,2,45.60551416679786
2022-04-16,Lunch,26,23,298.00327875986653
2022-04-16,Lunch,20,21,230.33136000881487
2022-04-16,Dinner,20,5,126.29194388457037
2022-04-16,Dinner,13,24,261.0644862317819
2022-04-16,Dinner,9,8,161.669724057081
2022-04-16,Dinner,23,7,151.66098260260853
2022-04-16,Dinner,35,18,410.1928404156229
2022-04-16,Dinner,26,1,10.28174520133963
2022-04-17,Lunch,10,15,170.49917081438628
2022-04-17,Lunch,26,21,467.7632666559994
2022-04-17,Lunch,21,15,361.7676687878804
2022-04-17,Lunch,24,2,54.53532108297315
2022-04-17,Lunch,24,8,145.95398232307468
2022-04-19,Lunch,37,5,141.33536204774276
2022-04-19,Lunch,26,16,391.8981701496242
2022-04-19,Lunch,28,24,623.0525871111191
2022-04-19,Lunch,25,7,166.60037650207983
2022-04-19,Lunch,25,12,324.53241825990125
2022-04-20,Lunch,24,14,306.49308489087446
2022-04-20,Lunch,40,14,196.84173796756585
2022-04-20,Lunch,13,20,302.3558563581407
2022-04-20,Lunch,16,6,124.9915459177521
2022-04-20,Lunch,27,6,141.94851885191162
2022-04-20,Lunch,17,2,31.446967076970818
2022-04-21,Lunch,24,20,241.81922391525723
2022-04-21,Lunch,14,1,16.07355721018417
2022-04-21,Lunch,40,18,316.03104244599194
2022-04-21,Lunch,15,24,309.76590286611156
2022-04-21,Dinner,35,23,585.6267500278115
2022-04-21,Dinner,32,1,24.627328688444035
2022-04-21,Dinner,16,9,269.04378320844626
2022-04-21,Dinner,39,13,326.53960346277887
2022-04-21,Dinner,25,9,181.77035223040664
2022-04-22,Lunch,29,22,333.20905069313574
2022-04-22,Lunch,40,15,229.7078481894597
2022-04-22,Lunch,18,13,228.73382616032484
2022-04-22,Lunch,19,9,109.87614437492975
2022-04-22,Dinner,26,18,199.41846801742983
2022-04-22,Dinner,38,25,552.2991027481293
2022-04-22,Dinner,18,5,148.1383656058708
2022-04-22,Dinner,39,4,87.31132265559688
2022-04-22,Dinner,14,5,132.5404522338454
2022-04-23,Lunch,1,12,257.7702565201918
2022-04-23,Lunch,29,16,231.6642515062174
2022-04-23,Lunch,5,5,120.65505292267738
2022-04-23,Lunch,29,21,344.54227537892035
2022-04-23,Lunch,28,12,188.79535136500658
2022-04-23,Lunch,15,2,41.83878440092677
2022-04-23,Dinner,34,16,276.51597888928615
2022-04-23,Dinner,18,8,214.69141623938248
2022-04-23,Dinner,33,9,129.71812207891432
2022-04-23,Dinner,7,14,418.32159383268214
2022-04-23,Dinner,12,15,371.4714597861762
2022-04-24,Lunch,34,2,38.13413266857296
2022-04-24,Lunch,5,21,556.771669221364
2022-04-24,Lunch,31,23,280.99512282521056
2022-04-24,Lunch,24,14,196.8803516401102
2022-04-26,Lunch,14,4,102.53270929915514
2022-04-26,Lunch,36,23,284.9192188176117
2022-04-26,Lunch,12,2,30.908268127500445
2022-04-26,Lunch,23,3,57.88441202741459
2022-04-26,Lunch,40,25,660.3010637545212
2022-04-27,Lunch,38,20,530.8646876355576
2022-04-27,Lunch,40,25,528.073545913668
2022-04-27,Lunch,33,13,372.87109406872867
2022-04-27,Lunch,8,2,28.460757111736783
2022-04-27,Lunch,19,2,32.70236220943973
2022-04-27,Lunch,40,4,57.75740495788109
2022-04-28,Lunch,14,10,204.13041241269866
2022-04-28,Lunch,5,10,193.24091229692755
2022-04-28,Lunch,26,18,440.91097347231545
2022-04-28,Lunch,15,11,208.38267222189032
2022-04-28,Lunch,33,20,207.54253255705976
2022-04-28,Dinner,26,18,223.2626206166996
2022-04-28,Dinner,6,12,162.82216665862373
2022-04-28,Dinner,19,2,36.697734396324726
2022-04-28,Dinner,34,22,258.1087392904931
2022-04-28,Dinner,19,10,234.56133891634678
2022-04-28,Dinner,9,3,38.92958792855019
2022-04-29,Lunch,26,25,335.6020692388716
