Date,Service,nbTable,nbCustomer,TotalPrice
2022-09-01,Lunch,32,15,162.31679217668673
2022-09-01,Lunch,36,18,420.4874285489087
2022-09-01,Lunch,5,24,629.6170993285133
2022-09-01,Lunch,10,6,87.31163392077048
2022-09-01,Dinner,20,14,406.00080836699817
2022-09-01,Dinner,15,11,210.15420813895255
2022-09-01,Dinner,11,19,298.7892654743794
2022-09-01,Dinner,34,10,156.3994397592067
2022-09-01,Dinner,7,11,291.7151698705413
2022-09-02,Lunch,21,2,28.328039496752538
2022-09-02,Lunch,6,4,90.0127616830663
2022-09-02,Lunch,30,22,474.86762317002837
2022-09-02,Lunch,1,25,427.14916824469043
2022-09-02,Lunch,8,7,151.85783400170487
2022-09-02,Dinner,33,23,805.0
2022-09-02,Dinner,30,14,490.0
2022-09-02,Dinner,6,8,280.0
2022-09-02,Dinner,26,24,840.0
2022-09-03,Lunch,12,21,392.0611151968781
2022-09-03,Lunch,19,15,323.07911920511674
2022-09-03,Lunch,19,3,87.085215039873
2022-09-03,Lunch,35,20,549.5275961334198
2022-09-03,Dinner,2,22,547.3285585104212
2022-09-03,Dinner,32,25,338.0194897023109
2022-09-03,Dinner,11,3,50.60364146399677
2022-09-03,Dinner,6,5,139.33942711993907
2022-09-04,Lunch,30,14,310.3221644903507
2022-09-04,Lunch,3,12,157.72026056439427
2022-09-04,Lunch,36,3,85.48092472529369
2022-09-04,Lunch,22,5,97.59431507711241
2022-09-04,Lunch,20,11,317.61122410097914
2022-09-04,Lunch,38,20,212.38334909810067
2022-09-06,Lunch,5,22,459.77111422847213
2022-09-06,Lunch,20,23,487.88277621321305
2022-09-06,Lunch,9,10,166.895567978424
2022-09-07,Lunch,12,3,37.6044463789908
2022-09-07,Lunch,4,22,435.1548102581454
2022-09-07,Lunch,23,5,81.50865913752214
2022-09-07,Lunch,29,1,11.148439109871573
2022-09-07,Lunch,30,12,281.63722745691297
2022-09-07,Lunch,16,18,266.12715413504355
2022-09-07,Lunch,6,2,44.628042238628545
2022-09-08,Lunch,27,24,503.80201528538566
2022-09-08,Lunch,19,3,46.578580877564896
2022-09-08,Lunch,16,3,32.22106952952187
2022-09-08,Lunch,17,15,256.6282368122619
2022-09-08,Lunch,2,11,106.521721430333
2022-09-08,Lunch,35,1,24.632615767525788
2022-09-08,Lunch,12,3,74.26060956210094
2022-09-08,Dinner,28,10,287.26859143957836
2022-09-08,Dinner,14,17,293.82788109870296
2022-09-08,Dinner,25,14,288.79667713572604
2022-09-08,Dinner,14,2,57.68403320609453
2022-09-08,Dinner,37,11,109.52189755614786
2022-09-08,Dinner,32,7,132.8573502104104
2022-09-09,Lunch,20,16,393.34822635429924
2022-09-09,Lunch,13,22,280.66247058571906
2022-09-09,Lunch,3,5,95.08850372892171
2022-09-09,Lunch,26,11,299.34752412810997
2022-09-09,Lunch,4,12,158.1282531259588
2022-09-09,Lunch,32,2,38.55809062893811
2022-09-09,Lunch,16,2,30.94521048313748
2022-09-09,Dinner,19,5,95.89946366955886
2022-09-09,Dinner,3,6,118.98097299405035
2022-09-09,Dinner,11,16,358.43974458157027
2022-09-09,Dinner,9,11,212.09278402691984
2022-09-09,Dinner,12,23,645.2913975227483
2022-09-10,Lunch,12,12,282.1852457029569
2022-09-10,Lunch,10,11,301.5598994810604
2022-09-10,Lunch,23,24,549.498567125977
2022-09-10,Lunch,5,2,54.63847630108052
2022-09-10,Lunch,34,2,56.057357980726906
2022-09-10,Lunch,18,16,325.682262534909
2022-09-10,Dinner,11,18,362.6237250508201
2022-09-10,Dinner,23,5,127.97587626399508
2022-09-10,Dinner,6,19,287.63289868588845
2022-09-10,Dinner,38,21,507.4001340225543
2022-09-10,Dinner,8,1,26.142591547209225
2022-09-10,Dinner,3,2,53.51352066893571
2022-09-11,Lunch,9,22,435.53602806374283
2022-09-11,Lunch,7,13,201.76876453994143
2022-09-11,Lunch,10,23,504.5460244344112
2022-09-11,Lunch,5,4,46.26936297477351
2022-09-13,Lunch,19,4,44.65751609634921
2022-09-13,Lunch,32,25,652.8850094336728
2022-09-13,Lunch,12,8,90.39773104100298
2022-09-13,Lunch,10,25,260.8181279180785
2022-09-14,Lunch,2,20,521.1316952943098
2022-09-14,Lunch,35,16,423.80473319503915
2022-09-14,Lunch,20,5,51.23774058725005
2022-09-14,Lunch,18,21,397.67656882358216
2022-09-15,Lunch,30,15,343.00975350769454
2022-09-15,Lunch,34,25,484.43602311596817
2022-09-15,Lunch,33,19,296.3584829077981
2022-09-15,Dinner,30,21,326.31783483700895
2022-09-15,Dinner,17,24,667.7776202677743
2022-09-15,Dinner,25,9,229.54173821811835
2022-09-15,Dinner,9,12,134.82751208000644
2022-09-16,Lunch,32,11,293.9858876671621
2022-09-16,Lunch,28,3,74.45313337218136
2022-09-16,Lunch,5,20,241.76723699451586
2022-09-16,Lunch,39,3,66.41521434341273
2022-09-16,Lunch,39,10,185.30717575158337
2022-09-16,Lunch,6,18,453.1181588495598
2022-09-16,Dinner,29,5,65.6160610474123
2022-09-16,Dinner,16,5,49.074636538576115
2022-09-16,Dinner,30,23,574.1604540212287
