Date,Service,nbTable,nbCustomer,TotalPrice
2020-04-01,Lunch,26,3,33.66710385742586
2020-04-01,Lunch,3,12,165.365109615892
2020-04-01,Lunch,1,12,263.3711029394568
2020-04-01,Lunch,14,19,446.1603130110684
2020-04-01,Lunch,12,21,349.12151897528184
2020-04-01,Lunch,30,3,73.6445351904294
2020-04-02,Lunch,20,24,445.0710564143032
2020-04-02,Lunch,19,12,296.6353429814609
2020-04-02,Lunch,13,24,465.827990379134
2020-04-02,Dinner,19,14,220.48722178381604
2020-04-02,Dinner,25,25,257.2668064441535
2020-04-02,Dinner,15,13,277.72580977431215
2020-04-02,Dinner,39,17,453.17730616477473
2020-04-03,Lunch,28,21,623.281166414164
2020-04-03,Lunch,16,9,143.7234106711083
2020-04-03,Lunch,1,22,317.7978452733922
2020-04-03,Lunch,11,15,447.78668957212847
2020-04-03,Dinner,38,21,735.0
2020-04-03,Dinner,27,13,455.0
2020-04-03,Dinner,6,6,210.0
2020-04-03,Dinner,6,13,455.0
2020-04-03,Dinner,16,14,490.0
2020-04-04,Lunch,18,17,456.46071171379845
2020-04-04,Lunch,15,14,326.7135171595303
2020-04-04,Lunch,12,4,71.99570216258698
2020-04-04,Lunch,3,5,121.05019848993045
2020-04-04,Lunch,23,23,585.990351870054
2020-04-04,Dinner,36,20,526.5209572234837
2020-04-04,Dinner,19,2,26.18484265777999
2020-04-04,Dinner,24,1,28.723103312814434
2020-04-04,Dinner,37,16,403.5376775988443
2020-04-04,Dinner,37,2,28.036046145142393
2020-04-04,Dinner,27,6,150.47174905620992
2020-04-04,Dinner,7,5,125.26547745400887
2020-04-04,Dinner,15,1,29.58405141602774
2020-04-04,Dinner,14,15,283.6514500610956
2020-04-05,Lunch,2,19,562.9467174491722
2020-04-05,Lunch,16,20,404.8907333558517
2020-04-05,Lunch,14,20,419.536650293801
2020-04-05,Lunch,21,10,136.8053761063027
2020-04-07,Lunch,13,6,81.09730581298976
2020-04-07,Lunch,40,1,15.562769532402388
2020-04-07,Lunch,34,17,215.49167334312213
2020-04-07,Lunch,20,10,204.6738264764508
2020-04-07,Lunch,27,25,467.8285408034724
2020-04-07,Lunch,34,11,217.58329465484954
2020-04-08,Lunch,27,3,81.9288144057353
2020-04-08,Lunch,7,20,251.40105640794002
2020-04-08,Lunch,38,12,249.0846788048801
2020-04-08,Lunch,35,11,285.1158094080074
2020-04-08,Lunch,29,24,485.7017616377228
2020-04-09,Lunch,29,8,211.47720974769115
2020-04-09,Lunch,9,18,387.90599600499485
2020-04-09,Lunch,33,20,369.41703333607984
2020-04-09,Lunch,37,5,106.92392330374471
2020-04-09,Lunch,32,2,22.753869648310015
2020-04-09,Lunch,1,1,27.572297217383493
2020-04-09,Lunch,34,6,142.02471393144438
2020-04-09,Lunch,29,8,200.86007820503013
2020-04-09,Dinner,29,13,328.4813139215575
2020-04-09,Dinner,7,22,326.79471228066245
2020-04-09,Dinner,3,16,456.2031854405922
2020-04-09,Dinner,28,13,369.1072338938717
2020-04-10,Lunch,9,19,258.86153820000885
2020-04-10,Lunch,37,25,589.0586707474331
2020-04-10,Lunch,40,21,538.8576242736489
2020-04-10,Dinner,1,1,24.718460731568744
2020-04-10,Dinner,2,18,368.6102679587291
2020-04-10,Dinner,12,13,273.1637995004506
2020-04-10,Dinner,11,19,271.8457638266444
2020-04-11,Lunch,31,18,457.8085495398321
2020-04-11,Lunch,37,22,334.93120498762937
2020-04-11,Lunch,19,24,599.3611795397557
2020-04-11,Dinner,28,8,131.98002031265494
2020-04-11,Dinner,20,13,189.62541663310114
2020-04-11,Dinner,4,21,364.26513500301036
2020-04-11,Dinner,2,6,59.91318913133953
2020-04-11,Dinner,25,6,98.96470132966839
2020-04-12,Lunch,3,11,189.55676796135867
2020-04-12,Lunch,7,15,186.12726651003163
2020-04-12,Lunch,8,13,324.13567341303883
2020-04-12,Lunch,30,16,413.9860858209746
2020-04-12,Lunch,31,4,91.23140116463324
2020-04-14,Lunch,5,17,283.8379520072701
2020-04-14,Lunch,14,23,238.90279284739412
2020-04-14,Lunch,34,25,648.969573898142
2020-04-15,Lunch,17,12,148.22476112439938
2020-04-15,Lunch,36,25,247.73924734827597
2020-04-15,Lunch,1,23,461.4534689299466
2020-04-15,Lunch,14,10,117.8649331946673
2020-04-16,Lunch,35,10,147.56285431039856
2020-04-16,Lunch,17,2,53.10601471060467
2020-04-16,Lunch,9,6,75.80377580566491
2020-04-16,Lunch,23,22,648.7579718025569
2020-04-16,Lunch,19,8,125.44116700542881
2020-04-16,Dinner,29,7,185.75330115726058
2020-04-16,Dinner,39,24,385.05325967479166
2020-04-16,Dinner,5,2,52.14230808698579
2020-04-16,Dinner,25,2,50.38379380912151
2020-04-16,Dinner,7,11,107.89028134057095
2020-04-16,Dinner,23,22,271.74780710231084
2020-04-17,Lunch,3,3,55.9421895821085
2020-04-17,Lunch,27,15,396.1754271730003
2020-04-17,Lunch,29,25,310.7844872702073
2020-04-17,Lunch,9,13,276.98741842083933
2020-04-17,Lunch,29,12,121.10646492156579
2020-04-17,Dinner,5,10,263.5863686757232
2020-04-17,Dinner,23,15,371.7109127176295
2020-04-17,Dinner,38,1,21.58423191387455
2020-04-17,Dinner,1,17,189.83063226439947
2020-04-17,Dinner,28,18,310.71674160970076
2020-04-18,Lunch,40,11,255.30187266878636
2020-04-18,Lunch,21,5,114.03586313242288
2020-04-18,Lunch,14,17,501.610301105177
2020-04-18,Lunch,19,13,142.27072010523585
2020-04-18,Lunch,23,14,262.66440278841503
2020-04-18,Lunch,28,2,23.159170481404892
2020-04-18,Lunch,10,7,173.2258996497678
2020-04-18,Dinner,5,19,330.32792037680707
2020-04-18,Dinner,18,19,293.6901192815211
2020-04-18,Dinner,16,5,138.95439698067398
2020-04-18,Dinner,38,9,221.72732628507833
2020-04-18,Dinner,37,12,149.7331792205346
2020-04-19,Lunch,22,3,85.82938267606707
2020-04-19,Lunch,13,7,170.32752758010935
2020-04-19,Lunch,33,7,119.1210470513148
2020-04-19,Lunch,38,15,209.41388916567024
2020-04-19,Lunch,17,10,137.41394587912325
2020-04-19,Lunch,27,6,111.44846395919501
2020-04-19,Lunch,15,9,261.5088718695344
2020-04-19,Lunch,32,11,122.52987463327155
2020-04-21,Lunch,38,22,463.80137173334754
2020-04-21,Lunch,31,20,366.0932120864077
2020-04-21,Lunch,9,4,64.56504890006332
2020-04-21,Lunch,25,9,255.12105395533425
2020-04-21,Lunch,20,3,73.85323952900046
2020-04-22,Lunch,7,3,69.82653318668471
2020-04-22,Lunch,31,22,231.54060265918355
2020-04-22,Lunch,15,1,14.832288137539177
2020-04-22,Lunch,30,7,172.31919165535436
2020-04-22,Lunch,6,10,174.71919631644354
2020-04-22,Lunch,14,2,56.73972563409083
2020-04-22,Lunch,31,19,403.97294959541347
2020-04-23,Lunch,20,22,379.8373714491443
2020-04-23,Lunch,38,18,462.91528289450997
2020-04-23,Lunch,1,13,298.93202042485837
2020-04-23,Lunch,33,17,459.2545532307725
2020-04-23,Dinner,31,25,678.0599832770775
2020-04-23,Dinner,2,5,70.69400193372132
2020-04-23,Dinner,22,22,501.08628458746387
2020-04-23,Dinner,17,8,222.57000923482332
2020-04-23,Dinner,40,5,122.55841043937738
2020-04-23,Dinner,15,2,32.184989080864945
2020-04-24,Lunch,20,7,103.13928730047782
2020-04-24,Lunch,12,5,76.01676639971863
2020-04-24,Lunch,14,13,130.213600971776
2020-04-24,Lunch,20,21,599.7574674940282
2020-04-24,Lunch,27,9,155.08253196583203
2020-04-24,Lunch,11,15,364.8006393728901
2020-04-24,Dinner,14,13,227.4610210885937
2020-04-24,Dinner,35,4,111.85833911175992
2020-04-24,Dinner,12,9,85.56104833674796
2020-04-24,Dinner,34,20,215.84060546531762
2020-04-24,Dinner,40,1,18.069371042468
2020-04-24,Dinner,17,13,313.22783194578255
2020-04-24,Dinner,20,10,226.94347396911093
2020-04-25,Lunch,37,10,261.64508914034184
2020-04-25,Lunch,22,5,137.2372486148579
2020-04-25,Lunch,7,6,162.5356123321599
2020-04-25,Lunch,5,24,661.3621215409764
2020-04-25,Lunch,9,20,498.95075396728686
2020-04-25,Dinner,1,5,98.6974303819203
2020-04-25,Dinner,31,5,119.82163876159933
2020-04-25,Dinner,27,15,421.33999574693337
2020-04-25,Dinner,9,21,467.87860384917155
2020-04-25,Dinner,30,21,303.5371714267815
2020-04-26,Lunch,30,3,48.199447837803895
2020-04-26,Lunch,23,23,513.8352261509276
2020-04-26,Lunch,14,7,88.4410030277746
2020-04-26,Lunch,29,14,196.1151342823817
2020-04-26,Lunch,20,15,324.93000001797367
2020-04-28,Lunch,11,8,113.41844313440728
2020-04-28,Lunch,25,16,364.65535520421247
2020-04-28,Lunch,34,6,173.83220523870392
2020-04-28,Lunch,34,5,115.40945223389375
2020-04-28,Lunch,30,17,360.5432916509132
2020-04-29,Lunch,22,13,311.8534307924264
2020-04-29,Lunch,36,13,259.6498344235305
2020-04-29,Lunch,6,1,19.482529870398658
2020-04-29,Lunch,4,4,90.39089354650008
2020-04-29,Lunch,1,4,72.81523413312888
2020-04-29,Lunch,26,14,243.98448168454632
2020-04-29,Lunch,30,18,297.6460574510081
2020-04-30,Lunch,16,1,27.036750343323448
2020-04-30,Lunch,23,20,351.4191738886632
2020-04-30,Lunch,3,2,42.5692215571771
2020-04-30,Lunch,26,23,278.0520314777933
2020-04-30,Lunch,13,15,209.01184980163669
2020-04-30,Dinner,16,12,230.52175788268545
2020-04-30,Dinner,1,24,388.0404363108804
2020-04-30,Dinner,5,11,263.5256020970082
2020-04-30,Dinner,23,3,33.14542566805199
2020-04-30,Dinner,15,15,223.65507062633674
