Date,Service,nbTable,nbCustomer,TotalPrice
2020-06-02,Lunch,1,2,44.30197718099525
2020-06-02,Lunch,26,25,432.9266043923806
2020-06-02,Lunch,33,13,365.04558057225057
2020-06-02,Lunch,6,24,292.83864396824197
2020-06-03,Lunch,27,15,355.51647680639405
2020-06-03,Lunch,22,2,55.69414564672996
2020-06-03,Lunch,29,3,33.848452454451106
2020-06-03,Lunch,22,1,18.667853398902224
2020-06-03,Lunch,38,17,363.2073794104447
2020-06-03,Lunch,28,16,403.0044511625329
2020-06-03,Lunch,18,5,74.1778751475295
2020-06-03,Lunch,40,1,18.15673832244885
2020-06-03,Lunch,30,3,43.900485043562085
2020-06-04,Lunch,30,10,233.60355071329565
2020-06-04,Lunch,17,5,82.00440464587683
2020-06-04,Lunch,39,4,104.2073135467329
2020-06-04,Lunch,13,5,127.31219097541975
2020-06-04,Lunch,3,20,419.3484088634151
2020-06-04,Lunch,3,10,285.0270883754519
2020-06-04,Lunch,5,12,351.45440587121055
2020-06-04,Dinner,9,13,254.61637436112747
2020-06-04,Dinner,17,20,592.4874948862736
2020-06-04,Dinner,23,4,112.56767951203352
2020-06-04,Dinner,20,20,498.40256768049653
2020-06-04,Dinner,18,12,183.5266277850735
2020-06-05,Lunch,25,1,23.022297928996984
2020-06-05,Lunch,15,2,51.46702007367125
2020-06-05,Lunch,5,19,397.2735254138874
2020-06-05,Lunch,3,10,177.55248891346292
2020-06-05,Lunch,33,21,611.1365514812597
2020-06-05,Lunch,38,15,347.0034101872183
2020-06-05,Dinner,39,9,315.0
2020-06-05,Dinner,4,6,210.0
2020-06-05,Dinner,26,4,140.0
2020-06-05,Dinner,25,11,385.0
2020-06-05,Dinner,11,1,35.0
2020-06-05,Dinner,40,7,245.0
2020-06-05,Dinner,31,8,280.0
2020-06-05,Dinner,8,16,560.0
2020-06-06,Lunch,32,25,247.84033859635167
2020-06-06,Lunch,23,21,434.94554635810766
2020-06-06,Lunch,1,13,356.6878230676857
2020-06-06,Lunch,6,3,40.793556131572615
2020-06-06,Lunch,26,5,141.91398350686802
2020-06-06,Dinner,29,19,326.319410597644
2020-06-06,Dinner,16,3,73.67849756860412
2020-06-06,Dinner,28,9,151.58362861861778
2020-06-06,Dinner,4,1,27.59890346955768
2020-06-06,Dinner,18,6,57.48999532617426
2020-06-06,Dinner,18,17,254.94117305269006
2020-06-06,Dinner,39,5,128.78195794603778
2020-06-07,Lunch,29,11,210.9250674435338
2020-06-07,Lunch,40,16,240.49373256497944
2020-06-07,Lunch,20,13,187.5753831582548
2020-06-07,Lunch,30,22,572.1807784352435
2020-06-07,Lunch,31,8,95.54734645781855
2020-06-09,Lunch,37,12,179.9074547356382
2020-06-09,Lunch,31,22,368.2540474646824
2020-06-09,Lunch,6,13,370.5460149017137
2020-06-09,Lunch,11,10,231.871364949231
2020-06-09,Lunch,35,12,180.2479335285047
2020-06-10,Lunch,4,16,379.1622704468996
2020-06-10,Lunch,3,15,380.02440273631777
2020-06-10,Lunch,34,8,146.95938249431518
2020-06-10,Lunch,35,25,629.8433637162367
2020-06-11,Lunch,23,13,219.5789146458737
2020-06-11,Lunch,20,19,297.3342117506797
2020-06-11,Lunch,2,11,152.30487196629053
2020-06-11,Lunch,16,18,358.29319812137066
2020-06-11,Dinner,39,22,253.064531073229
2020-06-11,Dinner,15,5,123.11201228349023
2020-06-11,Dinner,33,5,86.33674170829585
2020-06-11,Dinner,17,12,291.12558523509915
2020-06-11,Dinner,26,4,107.30546358847026
2020-06-12,Lunch,3,8,194.48633318829957
2020-06-12,Lunch,22,2,57.50550258074409
2020-06-12,Lunch,18,16,289.9051676967799
2020-06-12,Lunch,38,17,471.3878711834197
2020-06-12,Lunch,30,22,287.3391301737803
2020-06-12,Dinner,31,2,31.37339283340846
2020-06-12,Dinner,25,23,564.6042414658042
2020-06-12,Dinner,40,10,187.33467868432598
2020-06-12,Dinner,38,16,248.11969364870998
2020-06-13,Lunch,29,24,332.6649503128943
2020-06-13,Lunch,11,14,339.45495341556756
2020-06-13,Lunch,29,15,261.3263461998248
2020-06-13,Dinner,24,9,247.6956298220651
2020-06-13,Dinner,13,1,15.24448065114537
2020-06-13,Dinner,11,6,77.38478216421123
2020-06-13,Dinner,1,3,65.70590146192758
2020-06-13,Dinner,3,21,408.0649571203273
2020-06-13,Dinner,1,2,55.71249580142283
2020-06-13,Dinner,16,18,426.2391779273026
2020-06-14,Lunch,7,24,572.1985939725042
2020-06-14,Lunch,4,22,630.2713268807225
2020-06-14,Lunch,7,20,240.21574412088665
2020-06-16,Lunch,1,13,353.8340877407924
2020-06-16,Lunch,17,8,146.85281568930188
2020-06-16,Lunch,29,6,162.8142624715037
2020-06-16,Lunch,16,2,57.031166682655176
2020-06-16,Lunch,7,14,260.15084188519586
2020-06-16,Lunch,16,15,442.0976653166628
2020-06-16,Lunch,1,7,91.56399509199898
2020-06-17,Lunch,4,1,10.067933759455373
2020-06-17,Lunch,21,20,266.69370769781295
2020-06-17,Lunch,35,2,30.464717684177376
2020-06-17,Lunch,7,20,262.8575560192331
2020-06-17,Lunch,5,11,130.48012664256115
2020-06-18,Lunch,39,23,683.1588889761206
2020-06-18,Lunch,13,11,286.22236200874374
2020-06-18,Lunch,27,14,353.5400169388671
2020-06-18,Lunch,35,19,321.96813962150674
2020-06-18,Lunch,10,1,22.228861935025783
2020-06-18,Dinner,30,2,55.516252349814444
2020-06-18,Dinner,11,18,399.1131257586384
2020-06-18,Dinner,10,12,263.608235168449
2020-06-18,Dinner,6,22,612.6676354355275
2020-06-18,Dinner,34,12,351.1399037898368
2020-06-19,Lunch,11,7,85.17854191533804
2020-06-19,Lunch,23,2,33.041787781657085
2020-06-19,Lunch,6,10,213.07876916047266
2020-06-19,Lunch,40,17,235.11814738372078
2020-06-19,Lunch,13,18,268.555126547654
2020-06-19,Lunch,35,15,174.040924542755
2020-06-19,Dinner,11,17,218.8844624103046
2020-06-19,Dinner,5,20,409.95125709353516
2020-06-19,Dinner,18,24,372.32668148292817
2020-06-19,Dinner,27,5,50.81329057359607
2020-06-20,Lunch,32,23,675.1290995546927
2020-06-20,Lunch,40,25,725.4071517498303
2020-06-20,Lunch,12,1,29.635482871019974
2020-06-20,Lunch,7,19,402.5399118932262
2020-06-20,Dinner,24,13,175.01031401217404
2020-06-20,Dinner,38,18,171.49096123627228
2020-06-20,Dinner,29,12,333.8727102929676
2020-06-20,Dinner,8,3,58.82181536714598
2020-06-20,Dinner,21,12,220.95609854882312
2020-06-21,Lunch,17,8,84.29685072090479
2020-06-21,Lunch,14,20,260.28954650312505
2020-06-21,Lunch,40,11,110.54603940681437
2020-06-21,Lunch,36,22,476.23615006877606
2020-06-23,Lunch,3,8,210.51251583114995
2020-06-23,Lunch,20,21,274.5322616756939
2020-06-23,Lunch,24,13,128.34212651992385
2020-06-23,Lunch,7,18,333.2830049283424
2020-06-24,Lunch,30,2,37.709746588350676
2020-06-24,Lunch,19,5,131.58153188706967
2020-06-24,Lunch,21,6,177.36998451650066
2020-06-24,Lunch,16,18,278.70341184845904
2020-06-24,Lunch,32,15,171.48592273442455
2020-06-24,Lunch,28,14,328.2712833979166
2020-06-24,Lunch,6,1,15.059072243092455
2020-06-24,Lunch,29,6,140.7969169851134
2020-06-25,Lunch,13,2,25.51107085655137
2020-06-25,Lunch,18,9,201.3846346237144
2020-06-25,Lunch,37,3,49.31630070655786
2020-06-25,Lunch,21,10,276.928275870169
2020-06-25,Lunch,10,2,31.911088108056823
2020-06-25,Lunch,22,25,638.7414580231947
2020-06-25,Dinner,31,12,214.30268708714937
2020-06-25,Dinner,8,6,134.20717036288286
2020-06-25,Dinner,33,18,405.80687591109165
2020-06-25,Dinner,15,6,89.18674817888143
2020-06-25,Dinner,29,8,89.65316635325334
2020-06-25,Dinner,12,7,70.5170124209051
2020-06-26,Lunch,14,9,262.01581567832386
2020-06-26,Lunch,14,15,436.66089789564387
2020-06-26,Lunch,20,19,254.81746028480467
2020-06-26,Lunch,14,15,323.4107360903307
2020-06-26,Dinner,3,7,73.50434490160538
2020-06-26,Dinner,34,13,185.48193601555974
2020-06-26,Dinner,28,23,365.10213686712694
2020-06-26,Dinner,1,11,287.5101882755816
2020-06-26,Dinner,9,8,178.742087614844
2020-06-27,Lunch,22,17,353.02898999883627
2020-06-27,Lunch,3,16,348.4840185913296
2020-06-27,Lunch,36,3,45.674559632574834
2020-06-27,Lunch,31,17,209.1229340976725
2020-06-27,Lunch,37,15,430.04824321084874
2020-06-27,Dinner,39,18,483.8214610148172
2020-06-27,Dinner,14,9,204.16445435805346
2020-06-27,Dinner,33,22,585.5479885497285
2020-06-27,Dinner,22,10,137.5343352979694
2020-06-27,Dinner,13,7,193.2900226939569
2020-06-28,Lunch,17,21,341.6770470538476
2020-06-28,Lunch,26,5,108.95284087071232
2020-06-28,Lunch,2,18,457.5545922237351
2020-06-28,Lunch,9,8,91.82710823807261
2020-06-28,Lunch,16,16,459.0487889944727
2020-06-30,Lunch,33,20,223.75025631410676
2020-06-30,Lunch,20,5,117.62955792844018
2020-06-30,Lunch,2,15,217.93635556714167
2020-06-30,Lunch,38,16,221.99899964795634
