Date,Service,nbTable,nbCustomer,TotalPrice
2020-05-01,Lunch,26,7,130.11181694344523
2020-05-01,Lunch,31,8,123.61695537512747
2020-05-01,Lunch,13,20,240.2203466602214
2020-05-01,Lunch,21,6,178.9157162065377
2020-05-01,Lunch,17,21,207.78661568368304
2020-05-01,Dinner,33,10,350.0
2020-05-01,Dinner,32,22,770.0
2020-05-01,Dinner,14,12,420.0
2020-05-01,Dinner,2,8,280.0
2020-05-02,Lunch,30,25,705.3335459419915
2020-05-02,Lunch,5,12,214.53236052087144
2020-05-02,Lunch,38,2,23.039697782858838
2020-05-02,Lunch,20,9,164.09203095762868
2020-05-02,Lunch,2,9,88.62413277349683
2020-05-02,Dinner,23,8,125.1115380554285
2020-05-02,Dinner,4,20,507.7235479291718
2020-05-02,Dinner,28,25,522.5815769801233
2020-05-02,Dinner,10,6,112.24581352234298
2020-05-02,Dinner,31,9,162.838184584082
2020-05-03,Lunch,28,25,283.9787767191061
2020-05-03,Lunch,33,13,351.6548947460707
2020-05-03,Lunch,24,22,287.2107887993463
2020-05-03,Lunch,35,4,104.02632229061416
2020-05-05,Lunch,25,16,357.3986673562887
2020-05-05,Lunch,1,3,43.41923053698332
2020-05-05,Lunch,14,22,247.31299694219442
2020-05-05,Lunch,20,6,82.41447159531478
2020-05-05,Lunch,34,11,135.72684681052598
2020-05-06,Lunch,2,21,334.5073155612709
2020-05-06,Lunch,22,17,228.74670479145297
2020-05-06,Lunch,35,22,340.90875300623503
2020-05-07,Lunch,14,20,236.2753102650584
2020-05-07,Lunch,40,11,281.0312077763949
2020-05-07,Lunch,19,11,226.73790029311957
2020-05-07,Lunch,40,3,48.20573915386823
2020-05-07,Lunch,37,12,138.12471694564724
2020-05-07,Dinner,31,9,100.16834458526503
2020-05-07,Dinner,22,1,22.677608799627038
2020-05-07,Dinner,19,15,185.3824064826552
2020-05-07,Dinner,15,17,166.2979097681473
2020-05-07,Dinner,28,16,324.53438664495025
2020-05-07,Dinner,32,6,86.01996871273309
