Date,Service,nbTable,nbCustomer,TotalPrice
2017-11-01,Lunch,9,4,42.43173464309359
2017-11-01,Lunch,31,9,171.35330646772422
2017-11-01,Lunch,18,25,722.0390865894054
2017-11-01,Lunch,31,1,10.510033693228422
2017-11-01,Lunch,6,8,195.83864236228334
2017-11-01,Lunch,26,21,224.07235140731137
2017-11-02,Lunch,19,12,170.572374643763
2017-11-02,Lunch,9,3,70.08852777121055
2017-11-02,Lunch,8,22,418.03821987151207
2017-11-02,Lunch,17,4,76.73082521035695
2017-11-02,Lunch,39,13,345.76351932832847
2017-11-02,Dinner,9,5,114.25175263692388
2017-11-02,Dinner,35,12,268.91000865991924
2017-11-02,Dinner,25,18,501.203842330325
2017-11-02,Dinner,25,16,421.27705136007046
2017-11-02,Dinner,25,14,193.02438873870068
2017-11-03,Lunch,13,11,216.176091447635
2017-11-03,Lunch,9,20,211.00080541434576
2017-11-03,Lunch,11,17,467.3831259578224
2017-11-03,Lunch,27,16,153.46236651062432
2017-11-03,Dinner,10,2,70.0
2017-11-03,Dinner,10,14,490.0
2017-11-03,Dinner,25,15,525.0
2017-11-03,Dinner,26,14,490.0
2017-11-03,Dinner,4,3,105.0
2017-11-03,Dinner,18,6,210.0
2017-11-04,Lunch,17,7,203.7413698682155
2017-11-04,Lunch,37,1,23.16716763294311
2017-11-04,Lunch,17,4,40.49406661946749
2017-11-04,Lunch,31,9,124.5420814854629
2017-11-04,Lunch,15,9,231.5735993279614
2017-11-04,Lunch,39,16,395.0496367545953
2017-11-04,Lunch,9,22,365.87019583645963
2017-11-04,Dinner,16,4,48.37901386025242
2017-11-04,Dinner,21,8,91.04129161040751
2017-11-04,Dinner,12,7,198.90348080119966
2017-11-04,Dinner,38,14,229.66575723006179
2017-11-04,Dinner,21,1,29.580858539671024
2017-11-04,Dinner,27,25,314.9296733283485
2017-11-05,Lunch,20,17,441.09590020906415
2017-11-05,Lunch,5,23,320.40049000627494
2017-11-05,Lunch,22,1,11.370100911013125
2017-11-05,Lunch,20,18,341.0720810918199
2017-11-05,Lunch,8,2,36.142834805963886
2017-11-07,Lunch,38,20,524.4908324032313
2017-11-07,Lunch,17,1,22.729875803483456
2017-11-07,Lunch,23,14,286.710645779917
2017-11-07,Lunch,36,13,186.50037654670393
2017-11-07,Lunch,22,5,111.8355199420954
2017-11-08,Lunch,38,18,535.733271280506
2017-11-08,Lunch,31,20,450.33514645635563
2017-11-08,Lunch,13,25,247.13011153713387
2017-11-09,Lunch,15,25,675.3319758037339
2017-11-09,Lunch,34,13,180.95959316229903
2017-11-09,Lunch,9,12,211.039274318949
2017-11-09,Lunch,12,17,255.18455562955327
2017-11-09,Dinner,24,23,313.80905589707174
2017-11-09,Dinner,30,24,476.2251642926419
2017-11-09,Dinner,6,8,227.9998650725607
2017-11-09,Dinner,5,5,129.56652874166508
2017-11-10,Lunch,14,13,221.83787833183356
2017-11-10,Lunch,20,17,163.85104938596146
2017-11-10,Lunch,8,13,230.65674388111864
2017-11-10,Lunch,28,6,148.53799386133636
2017-11-10,Lunch,9,17,509.3762936576183
2017-11-10,Dinner,4,22,563.5863511746411
2017-11-10,Dinner,5,25,313.8582350052779
2017-11-10,Dinner,37,14,279.91758774799104
2017-11-10,Dinner,39,4,74.07018251860094
2017-11-11,Lunch,1,1,21.240052763095512
2017-11-11,Lunch,8,6,138.40894851836052
2017-11-11,Lunch,23,17,181.88977840765688
2017-11-11,Lunch,25,21,497.1030400452829
2017-11-11,Lunch,17,14,136.68574222182428
2017-11-11,Lunch,1,5,91.72623587547338
2017-11-11,Lunch,13,4,65.39824948161076
2017-11-11,Dinner,30,22,611.2612113971586
2017-11-11,Dinner,4,18,307.72697230844057
2017-11-11,Dinner,30,17,305.7457884507786
2017-11-12,Lunch,5,7,170.03915294680908
2017-11-12,Lunch,29,5,111.73102202561977
2017-11-12,Lunch,31,4,63.59879575365089
2017-11-12,Lunch,17,2,51.30084245900878
2017-11-12,Lunch,7,21,249.48742596457348
2017-11-12,Lunch,6,13,151.61292631097467
2017-11-12,Lunch,38,15,246.1549138107954
2017-11-14,Lunch,28,2,41.56182479339704
2017-11-14,Lunch,27,7,69.8057501108818
2017-11-14,Lunch,21,5,111.02110789684164
2017-11-14,Lunch,18,1,19.007753913724265
2017-11-14,Lunch,21,1,21.368167356330304
2017-11-14,Lunch,27,10,105.70947738475257
2017-11-14,Lunch,31,4,46.8814573818152
2017-11-14,Lunch,39,17,355.49455014356516
2017-11-14,Lunch,21,6,162.2590726662461
2017-11-15,Lunch,37,7,94.10629649492388
2017-11-15,Lunch,32,8,81.2593924455838
2017-11-15,Lunch,38,3,60.24825998981426
2017-11-15,Lunch,3,17,356.036299105176
2017-11-15,Lunch,22,24,653.4879309824441
2017-11-16,Lunch,11,3,36.14030128868197
2017-11-16,Lunch,14,9,177.9605123934654
2017-11-16,Lunch,32,20,517.3589852984254
2017-11-16,Lunch,14,9,123.42222985801952
2017-11-16,Lunch,28,9,259.4708813796547
2017-11-16,Lunch,18,17,274.2106255963957
2017-11-16,Lunch,13,1,23.754803292953795
2017-11-16,Dinner,30,2,25.983574507631015
2017-11-16,Dinner,25,4,46.13073888195309
2017-11-16,Dinner,22,5,83.05942994341055
2017-11-16,Dinner,38,20,191.6455265303639
2017-11-16,Dinner,3,25,260.28544382938054
2017-11-17,Lunch,29,20,451.53922911397297
2017-11-17,Lunch,12,5,140.38164966560606
2017-11-17,Lunch,39,14,144.15988616304583
2017-11-17,Lunch,10,24,285.54410870439153
2017-11-17,Dinner,39,17,254.73746150324428
2017-11-17,Dinner,3,21,363.4326469726971
