Date,Service,nbTable,nbCustomer,TotalPrice
2017-04-01,Lunch,38,13,219.13206198120872
2017-04-01,Lunch,1,13,324.0749881149494
2017-04-01,Lunch,31,9,136.98438805199862
2017-04-01,Lunch,16,16,239.15498548641676
2017-04-01,Dinner,10,20,287.0275902659552
2017-04-01,Dinner,6,6,94.70142617468814
2017-04-01,Dinner,39,8,77.06627994533308
2017-04-01,Dinner,22,3,67.92556561459705
2017-04-01,Dinner,28,7,169.82094322012364
2017-04-01,Dinner,20,20,420.9023706643155
2017-04-02,Lunch,33,17,258.50669969855454
2017-04-02,Lunch,39,24,702.3884479952684
2017-04-02,Lunch,17,5,99.18978165074499
2017-04-02,Lunch,11,11,308.6138445435351
2017-04-02,Lunch,22,9,235.6311875128145
2017-04-04,Lunch,8,15,392.73400395565943
2017-04-04,Lunch,38,10,233.58531817376544
2017-04-04,Lunch,40,3,35.2067430627891
2017-04-04,Lunch,15,20,284.0149900389063
2017-04-04,Lunch,15,19,493.93603406421124
2017-04-05,Lunch,10,17,491.8338749597291
2017-04-05,Lunch,32,18,366.4057253886242
2017-04-05,Lunch,30,11,181.38554706481102
2017-04-05,Lunch,36,16,292.8935090715053
2017-04-06,Lunch,9,24,529.4441267750527
2017-04-06,Lunch,6,8,131.63777329532857
2017-04-06,Lunch,31,23,357.8999828768516
2017-04-06,Lunch,9,7,135.8809536892381
2017-04-06,Lunch,24,6,61.22071986157138
2017-04-06,Dinner,8,21,560.1751398649437
2017-04-06,Dinner,2,5,89.21391493181467
2017-04-06,Dinner,14,22,415.9653223148357
2017-04-06,Dinner,26,17,255.72714016345293
2017-04-07,Lunch,5,15,145.6706255905645
2017-04-07,Lunch,12,21,310.87476063917586
2017-04-07,Lunch,38,7,150.9665394121542
2017-04-07,Lunch,3,7,160.5946561541444
2017-04-07,Lunch,26,9,131.04567946763575
2017-04-07,Dinner,40,5,175.0
2017-04-07,Dinner,6,22,770.0
2017-04-07,Dinner,11,9,315.0
2017-04-07,Dinner,37,1,35.0
2017-04-07,Dinner,26,6,210.0
2017-04-07,Dinner,30,10,350.0
2017-04-07,Dinner,34,9,315.0
2017-04-08,Lunch,13,4,48.19681452896022
2017-04-08,Lunch,39,15,300.07537537695566
2017-04-08,Lunch,37,19,356.273333692881
2017-04-08,Lunch,30,10,288.1440894424648
2017-04-08,Dinner,22,3,77.24723633380454
2017-04-08,Dinner,11,6,151.81111558466895
2017-04-08,Dinner,16,22,529.148835503911
2017-04-08,Dinner,40,2,58.302356315154135
2017-04-08,Dinner,11,8,134.22751374586696
2017-04-08,Dinner,29,25,450.12067085451315
2017-04-09,Lunch,1,1,29.746507615520702
2017-04-09,Lunch,1,4,78.34464718203367
2017-04-09,Lunch,36,4,82.98776587919613
2017-04-09,Lunch,26,3,50.95062543496621
2017-04-09,Lunch,37,9,154.88836468180426
2017-04-09,Lunch,37,10,125.01124709163265
2017-04-09,Lunch,7,4,42.72575808363185
2017-04-09,Lunch,39,20,596.2560282017453
2017-04-09,Lunch,40,7,149.2899852017524
2017-04-09,Lunch,30,5,81.5289274979697
2017-04-11,Lunch,7,11,121.64893635532648
2017-04-11,Lunch,27,4,114.69610803254507
2017-04-11,Lunch,33,5,69.69249354939733
2017-04-11,Lunch,30,11,190.93333857768866
2017-04-11,Lunch,11,19,184.27737074683168
2017-04-11,Lunch,16,20,404.73069328977294
2017-04-12,Lunch,5,19,310.69516715587685
2017-04-12,Lunch,18,3,29.84684446404689
2017-04-12,Lunch,16,12,345.57490474392057
2017-04-12,Lunch,27,19,277.2540599163251
2017-04-12,Lunch,14,9,88.37779949391239
2017-04-12,Lunch,10,4,41.62440946742951
2017-04-12,Lunch,34,3,40.92116073936428
2017-04-13,Lunch,1,24,570.7594470373731
