Date,Service,nbTable,nbCustomer,TotalPrice
2017-05-02,Lunch,8,8,148.16556046788338
2017-05-02,Lunch,35,7,102.72136143807911
2017-05-02,Lunch,34,18,227.78374690350392
2017-05-02,Lunch,26,11,177.8548624698259
2017-05-02,Lunch,40,17,349.48708762745423
2017-05-03,Lunch,39,19,186.9189849712378
2017-05-03,Lunch,36,10,253.40684158651476
2017-05-03,Lunch,37,18,476.3936267390692
2017-05-03,Lunch,19,15,409.7094924846879
2017-05-03,Lunch,2,4,56.29059405265623
2017-05-04,Lunch,20,4,48.55721846535198
2017-05-04,Lunch,13,9,197.8390523718992
2017-05-04,Lunch,23,5,56.370691832344875
2017-05-04,Lunch,25,1,29.897104401671324
2017-05-04,Lunch,21,4,108.82689486762487
2017-05-04,Lunch,3,15,361.1171152614267
2017-05-04,Lunch,20,17,360.0813120629736
2017-05-04,Dinner,34,6,166.40490269320316
2017-05-04,Dinner,18,6,132.86396780004083
2017-05-04,Dinner,35,12,328.19045048454547
2017-05-04,Dinner,2,3,56.67920817119966
2017-05-04,Dinner,27,16,154.22714922635214
2017-05-04,Dinner,12,23,508.3436214393625
2017-05-04,Dinner,25,4,101.0657851070566
2017-05-05,Lunch,31,17,415.8597188745206
2017-05-05,Lunch,34,3,67.3953618233124
2017-05-05,Lunch,14,9,198.04243501167946
2017-05-05,Lunch,27,10,281.1854593956912
2017-05-05,Lunch,13,15,313.3281389586222
2017-05-05,Dinner,32,23,805.0
2017-05-05,Dinner,14,22,770.0
2017-05-05,Dinner,18,5,175.0
2017-05-06,Lunch,15,12,245.0575094408288
2017-05-06,Lunch,14,17,494.96750055528867
2017-05-06,Lunch,5,19,542.5721956447635
2017-05-06,Lunch,31,7,207.23436915687859
2017-05-06,Lunch,35,10,153.94571895329233
2017-05-06,Dinner,35,10,111.29472940332957
2017-05-06,Dinner,32,24,297.76267905490795
2017-05-06,Dinner,33,6,155.14941383841492
2017-05-06,Dinner,18,9,155.836479051176
2017-05-07,Lunch,30,6,114.40265200191119
2017-05-07,Lunch,4,24,500.071049134455
2017-05-07,Lunch,36,9,240.17458266703431
2017-05-07,Lunch,5,24,653.6635073405018
2017-05-07,Lunch,17,2,23.308822798711468
2017-05-09,Lunch,29,10,99.42263309439696
2017-05-09,Lunch,31,1,20.156963391931754
2017-05-09,Lunch,2,18,364.62171530685754
2017-05-09,Lunch,14,22,624.55363941281
2017-05-09,Lunch,34,15,384.7455375569915
2017-05-10,Lunch,6,13,137.79332590350955
2017-05-10,Lunch,27,19,418.7880312449651
2017-05-10,Lunch,19,11,230.73432204674157
2017-05-10,Lunch,24,12,176.17417096850787
2017-05-10,Lunch,3,11,117.07707311689079
2017-05-11,Lunch,9,12,275.80264910052375
2017-05-11,Lunch,36,5,99.53192865973647
2017-05-11,Lunch,12,4,115.88869593601646
2017-05-11,Lunch,15,16,443.0560877542938
2017-05-11,Lunch,12,22,342.14561843348304
2017-05-11,Dinner,12,20,581.3582934220924
2017-05-11,Dinner,21,8,133.46049705230513
2017-05-11,Dinner,31,9,160.35183921809082
2017-05-11,Dinner,40,10,119.3265583460144
2017-05-11,Dinner,12,15,361.08506388574415
