Date,Service,nbTable,nbCustomer,TotalPrice
2021-08-01,Lunch,12,22,444.4508158903356
2021-08-01,Lunch,26,25,583.072415749852
2021-08-01,Lunch,11,7,159.88542035606798
2021-08-03,Lunch,22,2,44.352098261364745
2021-08-03,Lunch,23,1,19.40910169903556
2021-08-03,Lunch,5,20,476.11527557415485
2021-08-03,Lunch,16,22,578.9568747968525
2021-08-03,Lunch,17,23,359.7010079486506
2021-08-04,Lunch,27,12,125.84682872452487
2021-08-04,Lunch,14,13,143.04652832846133
2021-08-04,Lunch,15,5,51.535428585181826
2021-08-04,Lunch,22,12,334.17244483916033
2021-08-04,Lunch,14,15,183.95581106372146
2021-08-04,Lunch,16,13,266.3573070910473
2021-08-05,Lunch,26,2,59.0786051384444
2021-08-05,Lunch,30,11,184.01074480816834
2021-08-05,Lunch,35,20,495.0519107780144
2021-08-05,Lunch,19,11,329.84269205083206
2021-08-05,Lunch,8,4,97.56325676645318
2021-08-05,Lunch,9,5,47.61784706444915
2021-08-05,Lunch,20,13,252.46577835714055
2021-08-05,Dinner,30,10,270.0600402023468
2021-08-05,Dinner,30,13,313.7759631790244
2021-08-05,Dinner,29,21,394.33827470006287
2021-08-05,Dinner,25,21,236.1446216550074
2021-08-06,Lunch,31,20,192.49250825160257
2021-08-06,Lunch,4,21,537.6547030277646
2021-08-06,Lunch,2,12,222.07141438232702
2021-08-06,Lunch,35,3,31.050241266226884
2021-08-06,Lunch,3,6,118.85077161661604
2021-08-06,Dinner,2,15,525.0
2021-08-06,Dinner,15,13,455.0
2021-08-06,Dinner,24,11,385.0
2021-08-06,Dinner,37,8,280.0
2021-08-06,Dinner,9,23,805.0
2021-08-07,Lunch,30,1,29.692757323873643
2021-08-07,Lunch,27,4,70.388330178384
2021-08-07,Lunch,19,22,275.6350724169124
2021-08-07,Lunch,20,3,85.0839426333687
2021-08-07,Lunch,12,12,194.48847936150156
2021-08-07,Lunch,7,6,140.95761254491225
2021-08-07,Dinner,34,18,361.49143883879515
2021-08-07,Dinner,33,21,262.37347119628674
2021-08-07,Dinner,5,18,216.55383745229295
2021-08-07,Dinner,9,2,31.566834605682224
2021-08-08,Lunch,32,7,207.24526835547277
2021-08-08,Lunch,2,2,25.59171304991904
2021-08-08,Lunch,27,18,328.4091672810789
2021-08-08,Lunch,29,2,21.304473307716574
2021-08-08,Lunch,12,2,22.108114928238386
2021-08-08,Lunch,20,7,190.42836578554957
