Date,Service,nbTable,nbCustomer,TotalPrice
2021-09-01,Lunch,4,12,327.1573260827312
2021-09-01,Lunch,14,23,391.80273873388774
2021-09-01,Lunch,31,10,166.19278723905293
2021-09-01,Lunch,6,6,144.8851112665626
2021-09-02,Lunch,30,11,300.0780945873195
2021-09-02,Lunch,15,25,326.87259557612606
2021-09-02,Lunch,5,10,245.34336546899513
2021-09-02,Lunch,31,18,531.2682875990121
2021-09-02,Lunch,38,6,145.2493699093025
2021-09-02,Dinner,37,13,135.79516797302378
2021-09-02,Dinner,40,12,251.80717612054414
2021-09-02,Dinner,9,10,189.06189517923167
2021-09-02,Dinner,4,13,247.59409200031854
2021-09-02,Dinner,32,7,114.76813456115084
2021-09-02,Dinner,7,1,26.005236650042104
2021-09-02,Dinner,32,3,80.74676173506026
2021-09-02,Dinner,15,2,40.435285518014695
2021-09-03,Lunch,11,13,357.4627170353445
2021-09-03,Lunch,14,3,67.2579839689806
2021-09-03,Lunch,7,3,58.36977662103443
2021-09-03,Lunch,19,13,131.82450961043105
2021-09-03,Lunch,30,3,40.609295433287926
2021-09-03,Lunch,30,23,388.78928307428225
2021-09-03,Lunch,37,1,14.410912808500953
2021-09-03,Dinner,11,20,700.0
2021-09-03,Dinner,33,16,560.0
2021-09-03,Dinner,6,22,770.0
2021-09-03,Dinner,15,6,210.0
2021-09-04,Lunch,17,12,173.8632672745879
2021-09-04,Lunch,14,25,703.3001089601705
2021-09-04,Lunch,32,18,315.07026369150776
2021-09-04,Lunch,28,2,24.038429624098328
2021-09-04,Dinner,29,16,441.55654748530014
2021-09-04,Dinner,1,6,86.37051834562767
2021-09-04,Dinner,16,23,465.4691258502879
2021-09-04,Dinner,4,23,623.4672215308984
2021-09-05,Lunch,35,2,44.71891578430929
2021-09-05,Lunch,33,1,29.122344222366603
2021-09-05,Lunch,28,3,47.59185208819419
2021-09-05,Lunch,15,3,58.361187143195075
2021-09-05,Lunch,18,15,151.71887631309778
2021-09-05,Lunch,31,14,200.17117907736187
2021-09-05,Lunch,1,13,134.63213488890364
2021-09-05,Lunch,30,14,165.28538639683995
2021-09-07,Lunch,29,8,225.26633196778172
2021-09-07,Lunch,34,14,373.6531990076355
2021-09-07,Lunch,7,12,181.2319045805804
2021-09-07,Lunch,28,25,429.8215053970682
2021-09-07,Lunch,8,9,109.97613959360375
2021-09-08,Lunch,1,18,302.4893316475178
2021-09-08,Lunch,5,17,461.3530968704306
2021-09-08,Lunch,3,24,286.37146653525224
2021-09-09,Lunch,9,4,101.27576373003484
2021-09-09,Lunch,4,16,255.64974032681587
2021-09-09,Lunch,23,15,314.7252767165537
2021-09-09,Lunch,39,22,392.0713630256291
2021-09-09,Dinner,2,15,170.36520407217608
2021-09-09,Dinner,3,12,163.3462591092268
2021-09-09,Dinner,39,9,233.90214219348664
2021-09-09,Dinner,4,15,284.20074349715105
2021-09-10,Lunch,38,25,552.3469507806601
2021-09-10,Lunch,16,22,305.3336603592151
2021-09-10,Dinner,7,14,371.4304771900878
2021-09-10,Dinner,6,22,476.9856498936898
2021-09-10,Dinner,39,9,86.84804758163908
2021-09-10,Dinner,7,15,269.8243469219612
2021-09-11,Lunch,1,13,373.02198442875005
2021-09-11,Lunch,10,15,297.1947010495323
2021-09-11,Lunch,23,2,56.56978281623256
2021-09-11,Lunch,16,2,53.26335955298872
2021-09-11,Lunch,12,5,84.87393157724543
2021-09-11,Lunch,21,12,229.24194303486
2021-09-11,Lunch,21,4,92.67059100703926
2021-09-11,Lunch,25,15,238.52777707084803
2021-09-11,Dinner,38,19,504.84059067528466
2021-09-11,Dinner,29,21,283.54232120256796
2021-09-11,Dinner,13,14,227.04593068066077
2021-09-12,Lunch,6,3,50.99998747159324
2021-09-12,Lunch,4,18,449.8690131587201
2021-09-12,Lunch,2,23,499.8176337389014
2021-09-12,Lunch,13,23,351.83148007201163
2021-09-14,Lunch,34,25,527.3058150561577
2021-09-14,Lunch,40,7,102.10938594398299
2021-09-14,Lunch,22,20,298.29943025834007
