Date,Service,nbTable,nbCustomer,TotalPrice
2023-07-01,Lunch,4,16,225.61362270354954
2023-07-01,Lunch,9,20,524.927452324829
2023-07-01,Lunch,37,1,14.313417986435773
2023-07-01,Lunch,35,13,272.70533992042846
2023-07-01,Lunch,11,7,70.47505788495155
2023-07-01,Lunch,2,7,162.68786200796976
2023-07-01,Lunch,5,4,84.46902085632651
2023-07-01,Dinner,9,9,120.69928478263327
2023-07-01,Dinner,10,3,48.237488828162334
2023-07-01,Dinner,22,11,214.27358042130584
2023-07-01,Dinner,19,8,118.5159364511124
2023-07-01,Dinner,4,21,417.12587085699454
2023-07-02,Lunch,4,8,191.04992944697602
2023-07-02,Lunch,20,11,221.31659212068428
2023-07-02,Lunch,19,5,115.46424579579273
2023-07-02,Lunch,15,23,505.6811671403626
2023-07-02,Lunch,13,2,32.02704770895422
2023-07-02,Lunch,23,14,345.4767568524653
2023-07-04,Lunch,8,14,152.0455108315012
2023-07-04,Lunch,9,8,210.4906146461541
2023-07-04,Lunch,4,4,48.586523078555295
2023-07-04,Lunch,32,23,551.4409199575502
2023-07-04,Lunch,21,3,72.85071850853988
2023-07-04,Lunch,40,9,187.86269950807457
2023-07-05,Lunch,5,18,296.43237624002995
2023-07-05,Lunch,34,10,263.23229570361553
2023-07-05,Lunch,21,13,159.6526380142658
2023-07-05,Lunch,38,22,476.51717800478093
2023-07-06,Lunch,22,17,371.9849181165299
2023-07-06,Lunch,19,24,559.5034036029249
2023-07-06,Lunch,39,9,150.41789992743958
2023-07-06,Lunch,25,17,463.19314497475284
2023-07-06,Dinner,1,5,128.71327923600694
2023-07-06,Dinner,3,8,194.8431199593368
2023-07-06,Dinner,22,2,57.899303705169544
2023-07-06,Dinner,37,3,40.97015810501078
2023-07-06,Dinner,5,1,23.68871692826543
2023-07-06,Dinner,27,24,566.8658718275781
2023-07-06,Dinner,11,21,203.454456358579
2023-07-07,Lunch,12,24,526.0981174659519
2023-07-07,Lunch,24,4,82.13268650535278
2023-07-07,Lunch,13,24,596.9413242740649
2023-07-07,Dinner,21,3,105.0
2023-07-07,Dinner,38,5,175.0
2023-07-07,Dinner,2,19,665.0
2023-07-07,Dinner,26,20,700.0
2023-07-07,Dinner,9,2,70.0
2023-07-07,Dinner,8,18,630.0
2023-07-08,Lunch,28,14,311.75889483766355
2023-07-08,Lunch,4,1,28.778619560065767
2023-07-08,Lunch,15,2,58.76384869445024
2023-07-08,Lunch,1,23,260.74430584356264
2023-07-08,Lunch,29,10,256.04403949786524
2023-07-08,Lunch,7,1,27.98719351653139
2023-07-08,Lunch,30,2,40.81530475607687
2023-07-08,Lunch,39,15,201.8956577995238
2023-07-08,Dinner,14,15,310.3668682469364
2023-07-08,Dinner,15,6,62.08659192237568
2023-07-08,Dinner,18,23,257.4967794860566
2023-07-08,Dinner,18,13,214.453295232166
2023-07-09,Lunch,6,18,411.7056781498515
2023-07-09,Lunch,22,17,470.1074927375162
2023-07-09,Lunch,39,19,415.67502588207435
2023-07-09,Lunch,16,10,147.45503780017515
2023-07-09,Lunch,29,2,20.697399538466723
2023-07-11,Lunch,10,9,141.5864887405305
2023-07-11,Lunch,16,14,253.6103406573563
2023-07-11,Lunch,18,3,71.44032119810755
2023-07-11,Lunch,36,13,374.4471125319275
2023-07-11,Lunch,5,16,424.6328923296902
2023-07-11,Lunch,22,15,364.08686677016806
2023-07-12,Lunch,25,1,25.169464992325434
2023-07-12,Lunch,32,23,261.81168515438765
2023-07-12,Lunch,24,20,462.7258762706896
2023-07-12,Lunch,19,22,291.87762869424824
2023-07-13,Lunch,5,7,80.58063674717806
2023-07-13,Lunch,9,22,313.96179193369323
2023-07-13,Lunch,9,19,510.53580744123065
2023-07-13,Lunch,12,7,125.9384464766979
2023-07-13,Lunch,36,4,38.875412095461236
2023-07-13,Dinner,12,4,63.59836045282964
2023-07-13,Dinner,14,4,39.916239196135024
