Date,Service,nbTable,nbCustomer,TotalPrice
2023-02-01,Lunch,35,4,74.32269901179336
2023-02-01,Lunch,24,17,233.84806127673116
2023-02-01,Lunch,3,3,38.282716284619596
2023-02-01,Lunch,20,23,390.87211914117785
2023-02-01,Lunch,6,15,231.65773835369214
2023-02-01,Lunch,27,5,108.63584989427525
2023-02-02,Lunch,31,14,225.87621434523328
2023-02-02,Lunch,37,20,335.54754141439963
2023-02-02,Lunch,30,11,248.7552491460914
2023-02-02,Lunch,37,13,218.8711799750256
2023-02-02,Lunch,21,5,97.23757957758866
2023-02-02,Dinner,15,10,150.94586262080531
2023-02-02,Dinner,24,17,403.65492456689566
2023-02-02,Dinner,19,23,228.84017174373932
2023-02-02,Dinner,12,10,220.64344587801963
2023-02-03,Lunch,28,3,55.18943127730905
2023-02-03,Lunch,12,20,583.979171794728
2023-02-03,Lunch,38,19,285.6273541854748
2023-02-03,Lunch,36,10,277.98984243972325
2023-02-03,Lunch,17,15,432.13517748656034
2023-02-03,Dinner,29,18,630.0
2023-02-03,Dinner,4,15,525.0
2023-02-03,Dinner,1,11,385.0
2023-02-03,Dinner,3,15,525.0
2023-02-04,Lunch,25,11,175.57724185671137
2023-02-04,Lunch,26,22,637.9261989669596
2023-02-04,Lunch,20,4,109.84689792015247
2023-02-04,Lunch,23,14,221.70691896303097
2023-02-04,Lunch,10,11,130.1684948089009
2023-02-04,Dinner,18,14,143.8981850772363
2023-02-04,Dinner,29,10,158.38134484093487
2023-02-04,Dinner,12,20,283.76193348739423
2023-02-04,Dinner,7,19,189.76426817291545
2023-02-05,Lunch,16,14,229.3134198441113
2023-02-05,Lunch,24,15,297.78915223942727
2023-02-05,Lunch,28,18,254.65857068810809
2023-02-05,Lunch,4,10,203.01818438830523
2023-02-05,Lunch,40,3,41.956179021930666
2023-02-07,Lunch,13,24,508.21508327090044
2023-02-07,Lunch,32,4,63.502353145866095
2023-02-07,Lunch,22,20,402.2001990445594
2023-02-07,Lunch,23,20,240.30225576699945
2023-02-08,Lunch,10,3,57.7363376594618
2023-02-08,Lunch,3,24,442.8763431901532
2023-02-08,Lunch,23,9,87.66360942176934
2023-02-08,Lunch,40,1,23.727138798461528
2023-02-08,Lunch,40,8,93.24189781302769
2023-02-08,Lunch,28,5,69.31450917653615
2023-02-08,Lunch,21,14,272.0074717982342
2023-02-08,Lunch,36,6,120.30408783896115
2023-02-09,Lunch,13,3,54.52023534097158
2023-02-09,Lunch,15,16,448.06819785301246
2023-02-09,Lunch,18,6,147.41197171932495
2023-02-09,Lunch,16,17,487.8490015203753
2023-02-09,Lunch,1,15,355.6493212857553
2023-02-09,Lunch,29,2,34.89171285905351
2023-02-09,Dinner,29,23,435.0400865646101
2023-02-09,Dinner,33,2,27.961974229798805
2023-02-09,Dinner,35,13,365.96135757236493
2023-02-09,Dinner,25,2,25.96234298640448
2023-02-09,Dinner,22,24,414.41153314217763
2023-02-10,Lunch,28,18,217.44429741361927
2023-02-10,Lunch,37,19,231.90470925733086
2023-02-10,Lunch,23,4,49.04116067903471
2023-02-10,Lunch,35,5,125.41221144577764
2023-02-10,Lunch,18,22,345.4024115583782
2023-02-10,Dinner,32,19,522.1523001918619
2023-02-10,Dinner,16,7,191.08439784090749
2023-02-10,Dinner,37,1,28.203745842829946
2023-02-10,Dinner,18,14,185.43914457177164
2023-02-10,Dinner,21,25,567.4733794940951
2023-02-11,Lunch,34,5,56.46192214646619
2023-02-11,Lunch,38,24,396.2528228535291
2023-02-11,Lunch,30,9,262.7770000877056
2023-02-11,Lunch,9,20,599.0435955418139
2023-02-11,Lunch,17,6,172.05775804738153
2023-02-11,Dinner,9,19,558.1983406640463
2023-02-11,Dinner,37,13,212.86173405485275
2023-02-11,Dinner,40,2,27.141854116734976
2023-02-11,Dinner,24,15,286.25997040901285
2023-02-12,Lunch,11,14,201.19079893732643
2023-02-12,Lunch,31,4,99.16361235674192
2023-02-12,Lunch,4,2,54.00962761513197
2023-02-12,Lunch,26,19,386.99976164335783
2023-02-12,Lunch,30,21,247.98923930168536
2023-02-14,Lunch,20,8,211.58875231011424
2023-02-14,Lunch,14,6,165.22739206118558
2023-02-14,Lunch,18,20,593.6747640734727
2023-02-14,Lunch,5,22,335.3256784542332
2023-02-14,Lunch,21,9,92.5726637549242
2023-02-15,Lunch,26,24,466.2875060799116
2023-02-15,Lunch,23,22,383.2618889736645
2023-02-15,Lunch,29,14,202.62248032739345
2023-02-16,Lunch,25,11,128.85586958899583
2023-02-16,Lunch,6,21,501.6119870553088
2023-02-16,Lunch,10,4,42.59153854819591
2023-02-16,Lunch,40,2,28.058575740007168
2023-02-16,Lunch,26,5,66.88527106437179
2023-02-16,Lunch,30,11,119.1494741857249
2023-02-16,Lunch,19,5,106.904578245836
2023-02-16,Dinner,32,14,213.1440666633162
2023-02-16,Dinner,4,22,359.6551670167607
2023-02-16,Dinner,16,7,128.36788984140946
2023-02-16,Dinner,19,3,63.19983205695969
2023-02-16,Dinner,29,15,354.5653663513934
2023-02-16,Dinner,14,3,45.75647152525259
2023-02-17,Lunch,30,12,136.6452993483394
2023-02-17,Lunch,34,11,295.30008931427017
2023-02-17,Lunch,4,11,237.45526313126058
2023-02-17,Lunch,8,11,171.9371385345727
2023-02-17,Lunch,16,3,83.77419577044812
2023-02-17,Lunch,35,3,63.343875678778154
2023-02-17,Lunch,4,1,13.21050694805433
2023-02-17,Lunch,3,7,121.49017384364166
2023-02-17,Dinner,17,11,306.74885070174184
2023-02-17,Dinner,6,8,164.16596068322303
2023-02-17,Dinner,21,11,289.4832418471309
2023-02-17,Dinner,18,16,373.06517230252155
2023-02-17,Dinner,33,5,116.51741774186176
2023-02-17,Dinner,1,9,106.56178851950175
2023-02-18,Lunch,8,12,171.83853087349473
2023-02-18,Lunch,19,13,337.6558004342692
2023-02-18,Lunch,38,20,217.86972466664
2023-02-18,Lunch,23,1,27.44454841131298
2023-02-18,Lunch,36,8,122.994894779736
2023-02-18,Dinner,15,25,714.5550038387858
2023-02-18,Dinner,35,4,95.70431109464096
2023-02-18,Dinner,12,9,153.59538358838708
2023-02-18,Dinner,39,16,407.56311361073966
2023-02-19,Lunch,35,4,118.84547755508095
2023-02-19,Lunch,37,2,41.66112329100376
2023-02-19,Lunch,10,12,170.6108967983642
2023-02-19,Lunch,35,10,257.38282469873565
2023-02-19,Lunch,10,16,249.68168435307965
2023-02-19,Lunch,5,20,478.3407629324454
2023-02-21,Lunch,29,3,80.37335131862108
2023-02-21,Lunch,5,8,161.59796481790403
2023-02-21,Lunch,39,14,167.99275914292213
2023-02-21,Lunch,12,4,100.68846990280048
2023-02-21,Lunch,6,18,374.03999381276225
2023-02-21,Lunch,25,18,272.89382451850804
2023-02-22,Lunch,34,6,138.09005546096225
