Date,Service,nbTable,nbCustomer,TotalPrice
2023-08-01,Lunch,18,5,104.69336974775139
2023-08-01,Lunch,24,12,336.1464552897829
2023-08-01,Lunch,39,21,615.2481720389153
2023-08-01,Lunch,26,14,218.41283556251062
2023-08-01,Lunch,4,7,104.9586609932817
2023-08-01,Lunch,38,6,80.62298924188867
2023-08-02,Lunch,12,10,167.69888526511082
2023-08-02,Lunch,31,12,296.660083535646
2023-08-02,Lunch,9,23,223.98327401638184
2023-08-02,Lunch,32,12,133.0158088179053
2023-08-02,Lunch,30,1,14.20389108921733
2023-08-03,Lunch,4,19,187.69586947687407
2023-08-03,Lunch,38,20,241.4487646752373
2023-08-03,Lunch,39,4,39.84186030099233
2023-08-03,Lunch,18,16,238.50228341804444
2023-08-03,Lunch,39,11,114.87626298407355
2023-08-03,Dinner,29,11,290.2322609773282
2023-08-03,Dinner,6,22,558.1318470871392
2023-08-03,Dinner,3,1,29.366063242072833
2023-08-03,Dinner,25,9,194.42791046247558
2023-08-03,Dinner,27,7,182.19682829480308
2023-08-03,Dinner,10,12,346.9590763176675
2023-08-03,Dinner,15,1,18.22630675894282
2023-08-04,Lunch,16,7,176.6768638738838
2023-08-04,Lunch,34,15,191.38632688344893
2023-08-04,Lunch,14,24,593.0755976053367
2023-08-04,Lunch,23,3,61.54036192571438
2023-08-04,Lunch,14,13,278.4687696932892
2023-08-04,Dinner,11,7,245.0
2023-08-04,Dinner,16,1,35.0
2023-08-04,Dinner,15,12,420.0
2023-08-04,Dinner,15,13,455.0
2023-08-04,Dinner,28,13,455.0
2023-08-05,Lunch,10,8,228.41377250754087
2023-08-05,Lunch,5,13,311.44951660345055
2023-08-05,Lunch,35,11,328.47308520294666
2023-08-05,Lunch,36,21,502.56375940330264
2023-08-05,Dinner,38,11,211.1304384799824
2023-08-05,Dinner,20,5,79.14498938581238
2023-08-05,Dinner,20,4,106.95227182283881
2023-08-05,Dinner,33,17,470.4542276940456
2023-08-05,Dinner,13,18,458.23264200299593
2023-08-05,Dinner,22,11,108.96449673388142
2023-08-06,Lunch,28,18,432.66519160899855
2023-08-06,Lunch,32,14,162.50463549385614
2023-08-06,Lunch,21,20,491.67829103740956
2023-08-06,Lunch,39,10,145.89392008762746
2023-08-08,Lunch,40,19,322.2290413950421
2023-08-08,Lunch,13,7,157.46785172629475
2023-08-08,Lunch,32,15,248.44162464314624
2023-08-08,Lunch,37,6,161.30393800806507
2023-08-08,Lunch,18,11,208.2756740558524
2023-08-09,Lunch,31,19,454.325008432809
2023-08-09,Lunch,13,5,115.40656345085412
2023-08-09,Lunch,6,8,190.13261200571236
2023-08-09,Lunch,33,14,360.4689142352486
2023-08-09,Lunch,26,4,72.27012696436692
2023-08-09,Lunch,17,16,350.00736414786434
2023-08-10,Lunch,23,23,495.02057711225206
2023-08-10,Lunch,23,17,369.9930300987453
2023-08-10,Lunch,16,11,234.03541859249026
2023-08-10,Lunch,2,17,333.99534523306136
2023-08-10,Dinner,15,18,495.1641005088288
2023-08-10,Dinner,33,1,19.51963624575586
2023-08-10,Dinner,11,13,307.2052766913274
2023-08-10,Dinner,6,18,467.4993215138312
2023-08-10,Dinner,20,20,263.1726676383222
2023-08-11,Lunch,31,23,671.7685244897441
2023-08-11,Lunch,12,23,502.0296523086631
2023-08-11,Lunch,5,10,208.5224183881299
2023-08-11,Lunch,5,6,141.12611727049537
2023-08-11,Lunch,7,7,112.82664500775772
2023-08-11,Dinner,17,11,319.1435738701639
2023-08-11,Dinner,40,5,107.02410386503529
2023-08-11,Dinner,17,12,241.89641866298524
2023-08-11,Dinner,9,6,134.86802298121285
2023-08-11,Dinner,23,14,350.4811250475943
2023-08-11,Dinner,14,14,364.7785538589009
2023-08-12,Lunch,14,18,216.71020682630376
2023-08-12,Lunch,39,4,101.2589531026353
2023-08-12,Lunch,12,6,146.10889335939916
2023-08-12,Lunch,35,19,365.0610508817912
2023-08-12,Lunch,7,15,287.5894384950384
2023-08-12,Lunch,34,6,161.02457526235654
2023-08-12,Dinner,16,14,234.88242153546213
2023-08-12,Dinner,8,3,48.73794667743957
2023-08-12,Dinner,29,4,63.20919719813074
2023-08-12,Dinner,39,9,210.89485048988652
2023-08-12,Dinner,13,15,369.1079372739513
2023-08-12,Dinner,36,2,38.806460898228906
2023-08-12,Dinner,34,10,190.1512563263745
2023-08-13,Lunch,23,19,197.58443976133006
2023-08-13,Lunch,31,17,459.3749139517502
2023-08-13,Lunch,19,19,303.7830909899692
2023-08-13,Lunch,13,10,243.1071975916865
2023-08-15,Lunch,10,13,159.24353833820285
2023-08-15,Lunch,12,5,134.05032371415632
2023-08-15,Lunch,39,25,746.4113263542282
2023-08-15,Lunch,21,22,450.279891591732
2023-08-16,Lunch,33,24,526.9067842395588
2023-08-16,Lunch,13,3,48.27244486822773
2023-08-16,Lunch,14,16,344.0415609449258
2023-08-16,Lunch,40,17,376.82353013534214
2023-08-17,Lunch,33,14,391.56367056403593
2023-08-17,Lunch,9,20,452.97657969697207
2023-08-17,Lunch,21,24,556.7326159609161
2023-08-17,Lunch,2,6,72.4986715629247
2023-08-17,Dinner,38,23,331.23236950257694
2023-08-17,Dinner,20,14,192.2570635613521
2023-08-17,Dinner,25,21,513.1333060355167
2023-08-18,Lunch,38,21,265.3591294920591
2023-08-18,Lunch,28,21,624.3254294449938
2023-08-18,Lunch,9,10,296.66890394396006
2023-08-18,Lunch,36,8,145.8769974138718
2023-08-18,Lunch,24,10,296.9585667529578
2023-08-18,Dinner,15,23,454.4681730212692
2023-08-18,Dinner,13,22,323.270218839032
2023-08-18,Dinner,35,6,112.04916024064686
2023-08-18,Dinner,19,14,389.04690286778686
2023-08-19,Lunch,6,17,373.838940807741
2023-08-19,Lunch,2,22,433.6015773301996
2023-08-19,Lunch,33,19,328.4752176938499
2023-08-19,Lunch,11,6,61.57381604089382
2023-08-19,Dinner,12,14,160.9975474114627
2023-08-19,Dinner,10,4,98.66015063564504
2023-08-19,Dinner,16,3,68.03622817147132
2023-08-19,Dinner,6,22,578.9309401781662
2023-08-19,Dinner,21,21,440.8189749109961
2023-08-20,Lunch,20,20,481.1901688588492
2023-08-20,Lunch,9,5,133.6154273352274
2023-08-20,Lunch,17,18,175.89760975097298
2023-08-20,Lunch,8,24,611.4681418451239
2023-08-22,Lunch,27,14,366.0914001916834
2023-08-22,Lunch,33,9,232.2657255914078
2023-08-22,Lunch,40,10,265.2780918105146
2023-08-22,Lunch,19,17,211.97406121407644
2023-08-22,Lunch,7,6,94.70552692810722
2023-08-22,Lunch,30,14,248.75299455667928
2023-08-23,Lunch,19,18,245.0292019030182
2023-08-23,Lunch,13,21,314.68815404255685
2023-08-23,Lunch,33,5,113.7064102298087
