Date,Service,nbTable,nbCustomer,TotalPrice
2023-10-01,Lunch,34,11,266.0507473054234
2023-10-01,Lunch,40,20,542.7815652145307
2023-10-01,Lunch,24,13,176.17049453131466
2023-10-01,Lunch,5,24,581.3792594280308
2023-10-01,Lunch,40,2,46.272198424016636
2023-10-03,Lunch,36,10,171.8737742937201
2023-10-03,Lunch,3,22,221.63759510291555
2023-10-03,Lunch,13,2,39.37605343119637
2023-10-03,Lunch,37,2,56.128877881292546
2023-10-03,Lunch,33,4,102.13967880119034
2023-10-03,Lunch,32,16,416.77509445098457
2023-10-04,Lunch,2,20,372.9807021211668
2023-10-04,Lunch,21,13,211.6992345876265
2023-10-04,Lunch,27,14,144.93180550485025
2023-10-04,Lunch,2,21,396.9857171198978
2023-10-05,Lunch,25,25,255.71521403808055
2023-10-05,Lunch,15,19,334.9387003010567
2023-10-05,Lunch,21,13,158.12949177163898
2023-10-05,Lunch,31,10,219.2124696614749
2023-10-05,Dinner,33,12,323.6964678674624
2023-10-05,Dinner,38,22,262.50448613406417
2023-10-05,Dinner,10,6,112.22973728711213
2023-10-05,Dinner,33,12,263.605614431739
2023-10-05,Dinner,29,5,66.4839690028039
2023-10-05,Dinner,2,3,51.307981452237776
2023-10-05,Dinner,32,2,39.34088039912245
2023-10-05,Dinner,31,6,121.84672490878053
2023-10-06,Lunch,30,5,125.18756896762613
2023-10-06,Lunch,34,2,25.141190181030417
2023-10-06,Lunch,9,10,133.26527828548035
2023-10-06,Lunch,16,16,153.62281122900774
2023-10-06,Lunch,30,11,203.4399054311212
2023-10-06,Lunch,36,3,78.23260162184914
2023-10-06,Lunch,21,23,543.5032899706048
2023-10-06,Dinner,38,7,245.0
2023-10-06,Dinner,13,25,875.0
2023-10-06,Dinner,9,4,140.0
2023-10-06,Dinner,22,19,665.0
2023-10-07,Lunch,7,18,365.6628840958821
2023-10-07,Lunch,9,5,70.10220081442144
2023-10-07,Lunch,8,23,590.7683011060677
2023-10-07,Lunch,22,16,466.59207333443055
2023-10-07,Lunch,38,2,54.941484035159704
2023-10-07,Lunch,37,4,66.89078385033397
2023-10-07,Dinner,16,6,142.56827741327868
2023-10-07,Dinner,27,24,254.94072599727923
2023-10-07,Dinner,10,3,82.84026039656855
2023-10-07,Dinner,11,13,370.0780597982711
2023-10-07,Dinner,32,7,70.08541937742389
2023-10-07,Dinner,1,12,125.3389419411205
2023-10-08,Lunch,32,13,314.3786852996056
2023-10-08,Lunch,29,6,72.22253704568509
2023-10-08,Lunch,31,18,321.3345106853402
2023-10-08,Lunch,2,6,152.11101613596327
2023-10-08,Lunch,33,18,286.5701960488948
2023-10-10,Lunch,15,7,203.47019155301956
2023-10-10,Lunch,17,6,99.58575463331883
2023-10-10,Lunch,32,7,95.07031799235804
2023-10-10,Lunch,17,13,323.1433742052757
2023-10-10,Lunch,36,14,162.32902547996386
2023-10-10,Lunch,5,4,117.27896902714154
2023-10-10,Lunch,23,16,215.6664669032483
2023-10-11,Lunch,2,15,436.0978711728894
2023-10-11,Lunch,12,3,77.96764114181437
2023-10-11,Lunch,26,8,220.52808050636358
2023-10-11,Lunch,35,20,461.54627629202037
2023-10-11,Lunch,13,10,167.97584402171142
2023-10-11,Lunch,35,14,399.84845634866025
2023-10-12,Lunch,32,11,206.88460649390538
2023-10-12,Lunch,24,15,232.9092227685094
2023-10-12,Lunch,29,11,322.2654185077596
2023-10-12,Lunch,21,12,135.65018941921866
2023-10-12,Dinner,10,20,516.9296565406495
2023-10-12,Dinner,6,9,213.659366828618
2023-10-12,Dinner,9,11,201.72300886801713
2023-10-12,Dinner,6,6,97.7022004772717
2023-10-12,Dinner,39,23,361.01349455792854
2023-10-13,Lunch,38,6,79.14533653295697
2023-10-13,Lunch,27,7,94.968827953442
2023-10-13,Lunch,16,18,467.33044930567917
2023-10-13,Lunch,15,4,75.2420810851861
2023-10-13,Lunch,40,7,130.14299752036192
2023-10-13,Lunch,15,23,440.39191103684027
2023-10-13,Dinner,35,4,101.73740134253924
2023-10-13,Dinner,30,21,383.71031763702314
2023-10-13,Dinner,21,17,164.28471719347698
2023-10-13,Dinner,6,3,34.98986806007081
2023-10-13,Dinner,5,22,369.3785039620366
2023-10-14,Lunch,12,12,299.9397181597275
2023-10-14,Lunch,15,24,618.1598440281081
2023-10-14,Lunch,37,3,65.28624943587151
2023-10-14,Lunch,25,3,61.250926029347355
2023-10-14,Lunch,3,15,295.3087779411439
2023-10-14,Dinner,11,18,424.62640491956324
2023-10-14,Dinner,2,17,327.63291277819934
2023-10-14,Dinner,33,21,413.85524725298194
2023-10-14,Dinner,21,5,66.39871682373835
2023-10-15,Lunch,40,15,159.64896540742404
2023-10-15,Lunch,7,25,558.8430066215234
2023-10-15,Lunch,26,11,128.45125576501192
2023-10-15,Lunch,35,10,98.99378564798077
2023-10-15,Lunch,38,4,59.192640198487
2023-10-15,Lunch,30,3,54.03167722785251
2023-10-17,Lunch,36,8,130.17891762463094
2023-10-17,Lunch,24,17,191.15038578162114
2023-10-17,Lunch,11,18,467.36637781753274
